rgn_id,loiczid,proportionArea,csquarecode,cellarea
4,21321.0,1.0,1704:350:1,786.99
4,21322.0,1.0,1704:350:2,786.99
4,21323.0,1.0,1704:351:1,786.99
4,21324.0,1.0,1704:351:2,786.99
4,21325.0,0.94,1704:352:1,786.99
4,21326.0,0.32,1704:352:2,786.99
4,21352.0,0.1,1705:455:2,786.99
4,21353.0,0.11,1705:456:1,786.99
4,21354.0,0.22,1705:456:2,786.99
4,21355.0,0.08,1705:457:1,786.99
4,21356.0,0.17,1705:457:2,786.99
4,21362.0,0.12,1706:350:2,786.99
4,21363.0,0.12,1706:351:1,786.99
4,21364.0,0.11,1706:351:2,786.99
4,21365.0,0.1,1706:352:1,786.99
4,21366.0,0.06,1706:352:2,786.99
4,21404.0,0.43,1708:351:2,786.99
4,21405.0,0.36,1708:352:1,786.99
4,21413.0,0.12,1708:456:1,786.99
4,21414.0,0.08,1708:456:2,786.99
4,21415.0,0.17,1708:457:1,786.99
4,21416.0,0.11,1708:457:2,786.99
4,21417.0,0.17,1708:458:1,786.99
4,21418.0,0.14,1708:458:2,786.99
4,21419.0,0.06,1708:459:1,786.99
4,21420.0,0.04,1708:459:2,786.99
4,21467.0,0.08,1711:353:1,786.99
4,21468.0,0.14,1711:353:2,786.99
4,21511.0,0.04,1713:455:1,786.99
4,21512.0,0.33,1713:455:2,786.99
4,21513.0,0.08,1713:456:1,786.99
4,21514.0,0.1,1713:456:2,786.99
4,21515.0,0.81,1713:457:1,786.99
4,21516.0,1.0,1713:457:2,786.99
4,21517.0,1.0,1713:458:1,786.99
4,21518.0,1.0,1713:458:2,786.99
4,21519.0,1.0,1713:459:1,786.99
4,21520.0,1.0,1713:459:2,786.99
4,21521.0,1.0,1714:350:1,786.99
4,21522.0,1.0,1714:350:2,786.99
4,21523.0,1.0,1714:351:1,786.99
4,21524.0,1.0,1714:351:2,786.99
4,21525.0,1.0,1714:352:1,786.99
4,21526.0,1.0,1714:352:2,786.99
4,21527.0,1.0,1714:353:1,786.99
4,21528.0,0.97,1714:353:2,786.99
4,21529.0,0.99,1714:354:1,786.99
4,21530.0,0.7,1714:354:2,786.99
4,21531.0,0.12,1714:455:1,786.99
4,21533.0,0.54,1714:456:1,786.99
4,21534.0,0.78,1714:456:2,786.99
4,21535.0,0.83,1714:457:1,786.99
4,21536.0,0.89,1714:457:2,786.99
4,21537.0,0.85,1714:458:1,786.99
4,21538.0,0.56,1714:458:2,786.99
4,21539.0,0.56,1714:459:1,786.99
4,21540.0,0.51,1714:459:2,786.99
4,21541.0,0.43,1715:350:1,786.99
4,21542.0,0.27,1715:350:2,786.99
4,21543.0,0.02,1715:351:1,786.99
4,22035.0,1.0,1703:247:3,813.04
4,22036.0,1.0,1703:247:4,813.04
4,22037.0,1.0,1703:248:3,813.04
4,22038.0,1.0,1703:248:4,813.04
4,22039.0,1.0,1703:249:3,813.04
4,22040.0,1.0,1703:249:4,813.04
4,22041.0,1.0,1704:140:3,813.04
4,22042.0,1.0,1704:140:4,813.04
4,22043.0,1.0,1704:141:3,813.04
4,22044.0,0.98,1704:141:4,813.04
4,22045.0,0.19,1704:142:3,813.04
4,22072.0,0.25,1705:245:4,813.04
4,22073.0,0.28,1705:246:3,813.04
4,22074.0,0.12,1705:246:4,813.04
4,22077.0,0.04,1705:248:3,813.04
4,22079.0,0.19,1705:249:3,813.04
4,22080.0,0.13,1705:249:4,813.04
4,22081.0,0.18,1706:140:3,813.04
4,22082.0,0.11,1706:140:4,813.04
4,22119.0,0.13,1707:249:3,813.04
4,22120.0,0.06,1707:249:4,813.04
4,22129.0,0.08,1708:144:3,813.04
4,22130.0,0.1,1708:144:4,813.04
4,22131.0,0.51,1708:245:3,813.04
4,22132.0,0.7,1708:245:4,813.04
4,22133.0,0.53,1708:246:3,813.04
4,22134.0,0.37,1708:246:4,813.04
4,22135.0,0.14,1708:247:3,813.04
4,22136.0,0.03,1708:247:4,813.04
4,22182.0,0.02,1711:140:4,813.04
4,22183.0,0.07,1711:141:3,813.04
4,22184.0,0.11,1711:141:4,813.04
4,22185.0,0.17,1711:142:3,813.04
4,22186.0,0.24,1711:142:4,813.04
4,22187.0,0.09,1711:143:3,813.04
4,22236.0,0.18,1713:247:4,813.04
4,22237.0,0.56,1713:248:3,813.04
4,22238.0,0.67,1713:248:4,813.04
4,22239.0,0.77,1713:249:3,813.04
4,22240.0,0.45,1713:249:4,813.04
4,22241.0,0.43,1714:140:3,813.04
4,22242.0,0.32,1714:140:4,813.04
4,22243.0,0.23,1714:141:3,813.04
4,22244.0,0.21,1714:141:4,813.04
4,22245.0,0.39,1714:142:3,813.04
4,22246.0,0.4,1714:142:4,813.04
4,22247.0,0.3,1714:143:3,813.04
4,22248.0,0.24,1714:143:4,813.04
4,22249.0,0.02,1714:144:3,813.04
4,22255.0,0.08,1714:247:3,813.04
4,22256.0,0.25,1714:247:4,813.04
4,22257.0,0.49,1714:248:3,813.04
4,22258.0,0.58,1714:248:4,813.04
4,22259.0,0.55,1714:249:3,813.04
4,22260.0,0.49,1714:249:4,813.04
4,22261.0,0.38,1715:140:3,813.04
4,22262.0,0.16,1715:140:4,813.04
4,22755.0,1.0,1703:247:1,839.04
4,22756.0,1.0,1703:247:2,839.04
4,22757.0,1.0,1703:248:1,839.04
4,22758.0,1.0,1703:248:2,839.04
4,22759.0,1.0,1703:249:1,839.04
4,22760.0,1.0,1703:249:2,839.04
4,22761.0,1.0,1704:140:1,839.04
4,22762.0,1.0,1704:140:2,839.04
4,22763.0,1.0,1704:141:1,839.04
4,22764.0,0.72,1704:141:2,839.04
4,22790.0,0.08,1705:144:2,839.04
4,22791.0,0.35,1705:245:1,839.04
4,22792.0,0.25,1705:245:2,839.04
4,22793.0,0.01,1705:246:1,839.04
4,22795.0,0.05,1705:247:1,839.04
4,22796.0,0.12,1705:247:2,839.04
4,22797.0,0.11,1705:248:1,839.04
4,22798.0,0.34,1705:248:2,839.04
4,22799.0,0.21,1705:249:1,839.04
4,22800.0,0.04,1705:249:2,839.04
4,22845.0,0.07,1708:142:1,839.04
4,22846.0,0.14,1708:142:2,839.04
4,22847.0,0.08,1708:143:1,839.04
4,22848.0,0.09,1708:143:2,839.04
4,22849.0,0.21,1708:144:1,839.04
4,22850.0,0.36,1708:144:2,839.04
4,22851.0,0.6,1708:245:1,839.04
4,22852.0,0.43,1708:245:2,839.04
4,22853.0,0.29,1708:246:1,839.04
4,22854.0,0.42,1708:246:2,839.04
4,22855.0,0.09,1708:247:1,839.04
4,22899.0,0.04,1710:249:1,839.04
4,22900.0,0.15,1710:249:2,839.04
4,22901.0,0.25,1711:140:1,839.04
4,22902.0,0.09,1711:140:2,839.04
4,22903.0,0.17,1711:141:1,839.04
4,22904.0,0.27,1711:141:2,839.04
4,22905.0,0.09,1711:142:1,839.04
4,22906.0,0.09,1711:142:2,839.04
4,22907.0,0.17,1711:143:1,839.04
4,22908.0,0.04,1711:143:2,839.04
4,22912.0,0.04,1711:245:2,839.04
4,22913.0,0.04,1711:246:1,839.04
4,22951.0,0.08,1713:245:1,839.04
4,22952.0,0.34,1713:245:2,839.04
4,22953.0,0.08,1713:246:1,839.04
4,22961.0,0.42,1714:140:1,839.04
4,22962.0,0.6,1714:140:2,839.04
4,22963.0,0.2,1714:141:1,839.04
4,23474.0,0.1,1703:236:4,864.97
4,23475.0,1.0,1703:237:3,864.97
4,23476.0,1.0,1703:237:4,864.97
4,23477.0,1.0,1703:238:3,864.97
4,23478.0,1.0,1703:238:4,864.97
4,23479.0,1.0,1703:239:3,864.97
4,23480.0,1.0,1703:239:4,864.97
4,23481.0,1.0,1704:130:3,864.97
4,23482.0,1.0,1704:130:4,864.97
4,23483.0,0.95,1704:131:3,864.97
4,23484.0,0.17,1704:131:4,864.97
4,23508.0,0.15,1705:133:4,864.97
4,23509.0,0.18,1705:134:3,864.97
4,23510.0,0.21,1705:134:4,864.97
4,23511.0,0.03,1705:235:3,864.97
4,23513.0,0.01,1705:236:3,864.97
4,23514.0,0.09,1705:236:4,864.97
4,23515.0,0.19,1705:237:3,864.97
4,23516.0,0.32,1705:237:4,864.97
4,23517.0,0.1,1705:238:3,864.97
4,23552.0,0.09,1707:235:4,864.97
4,23553.0,0.07,1707:236:3,864.97
4,23561.0,0.09,1708:130:3,864.97
4,23562.0,0.11,1708:130:4,864.97
4,23563.0,0.06,1708:131:3,864.97
4,23564.0,0.01,1708:131:4,864.97
4,23565.0,0.07,1708:132:3,864.97
4,23566.0,0.1,1708:132:4,864.97
4,23567.0,0.1,1708:133:3,864.97
4,23568.0,0.09,1708:133:4,864.97
4,23569.0,0.15,1708:134:3,864.97
4,23570.0,0.14,1708:134:4,864.97
4,23571.0,0.11,1708:235:3,864.97
4,23572.0,0.05,1708:235:4,864.97
4,23573.0,0.08,1708:236:3,864.97
4,23574.0,0.22,1708:236:4,864.97
4,23575.0,0.08,1708:237:3,864.97
4,23615.0,0.05,1710:237:3,864.97
4,23616.0,0.08,1710:237:4,864.97
4,23617.0,0.09,1710:238:3,864.97
4,23618.0,0.11,1710:238:4,864.97
4,23619.0,0.11,1710:239:3,864.97
4,23620.0,0.19,1710:239:4,864.97
4,23621.0,0.21,1711:130:3,864.97
4,23622.0,0.15,1711:130:4,864.97
4,23623.0,0.14,1711:131:3,864.97
4,23624.0,0.09,1711:131:4,864.97
4,23625.0,0.05,1711:132:3,864.97
4,23626.0,0.17,1711:132:4,864.97
4,23627.0,0.19,1711:133:3,864.97
4,23628.0,0.08,1711:133:4,864.97
4,23629.0,0.02,1711:134:3,864.97
4,23630.0,0.02,1711:134:4,864.97
4,23631.0,0.07,1711:235:3,864.97
4,23632.0,0.06,1711:235:4,864.97
4,23633.0,0.08,1711:236:3,864.97
4,23634.0,0.06,1711:236:4,864.97
4,23635.0,0.08,1711:237:3,864.97
4,23636.0,0.04,1711:237:4,864.97
4,23637.0,0.07,1711:238:3,864.97
4,23638.0,0.08,1711:238:4,864.97
4,23639.0,0.01,1711:239:3,864.97
4,23647.0,0.52,1712:133:3,864.97
4,23648.0,0.44,1712:133:4,864.97
4,23649.0,0.36,1712:134:3,864.97
4,23650.0,0.35,1712:134:4,864.97
4,23651.0,0.24,1712:235:3,864.97
4,23652.0,0.27,1712:235:4,864.97
4,23653.0,0.11,1712:236:3,864.97
4,23654.0,0.01,1712:236:4,864.97
4,23655.0,0.09,1712:237:3,864.97
4,23656.0,0.08,1712:237:4,864.97
4,23672.0,0.05,1713:235:4,864.97
4,23673.0,0.22,1713:236:3,864.97
4,23681.0,0.11,1714:130:3,864.97
4,23682.0,0.56,1714:130:4,864.97
4,23683.0,0.77,1714:131:3,864.97
4,23684.0,0.84,1714:131:4,864.97
4,23685.0,0.81,1714:132:3,864.97
4,23686.0,0.61,1714:132:4,864.97
4,23687.0,0.28,1714:133:3,864.97
4,24194.0,0.37,1703:236:2,890.83
4,24195.0,0.71,1703:237:1,890.83
4,24196.0,0.97,1703:237:2,890.83
4,24197.0,1.0,1703:238:1,890.83
4,24198.0,1.0,1703:238:2,890.83
4,24199.0,1.0,1703:239:1,890.83
4,24200.0,1.0,1703:239:2,890.83
4,24201.0,1.0,1704:130:1,890.83
4,24202.0,1.0,1704:130:2,890.83
4,24203.0,0.56,1704:131:1,890.83
4,24227.0,0.13,1705:133:1,890.83
4,24228.0,0.05,1705:133:2,890.83
4,24229.0,0.2,1705:134:1,890.83
4,24230.0,0.05,1705:134:2,890.83
4,24231.0,0.05,1705:235:1,890.83
4,24232.0,0.07,1705:235:2,890.83
4,24233.0,0.15,1705:236:1,890.83
4,24234.0,0.14,1705:236:2,890.83
4,24235.0,0.08,1705:237:1,890.83
4,24260.0,0.11,1706:239:2,890.83
4,24261.0,0.15,1707:130:1,890.83
4,24262.0,0.08,1707:130:2,890.83
4,24263.0,0.11,1707:131:1,890.83
4,24264.0,0.13,1707:131:2,890.83
4,24269.0,0.22,1707:134:1,890.83
4,24270.0,0.21,1707:134:2,890.83
4,24271.0,0.08,1707:235:1,890.83
4,24272.0,0.15,1707:235:2,890.83
4,24273.0,0.19,1707:236:1,890.83
4,24274.0,0.2,1707:236:2,890.83
4,24278.0,0.11,1707:238:2,890.83
4,24279.0,0.24,1707:239:1,890.83
4,24281.0,0.38,1708:130:1,890.83
4,24282.0,0.15,1708:130:2,890.83
4,24332.0,0.05,1710:235:2,890.83
4,24333.0,0.23,1710:236:1,890.83
4,24334.0,0.13,1710:236:2,890.83
4,24335.0,0.12,1710:237:1,890.83
4,24336.0,0.09,1710:237:2,890.83
4,24337.0,0.1,1710:238:1,890.83
4,24338.0,0.05,1710:238:2,890.83
4,24339.0,0.14,1710:239:1,890.83
4,24340.0,0.03,1710:239:2,890.83
4,24347.0,0.09,1711:133:1,890.83
4,24348.0,0.18,1711:133:2,890.83
4,24349.0,0.02,1711:134:1,890.83
4,24357.0,0.09,1711:238:1,890.83
4,24358.0,0.31,1711:238:2,890.83
4,24359.0,0.15,1711:239:1,890.83
4,24360.0,0.22,1711:239:2,890.83
4,24361.0,0.21,1712:130:1,890.83
4,24362.0,0.04,1712:130:2,890.83
4,24365.0,0.16,1712:132:1,890.83
4,24366.0,0.15,1712:132:2,890.83
4,24367.0,0.45,1712:133:1,890.83
4,24368.0,0.05,1712:133:2,890.83
4,24372.0,0.04,1712:235:2,890.83
4,24373.0,0.15,1712:236:1,890.83
4,24374.0,0.24,1712:236:2,890.83
4,24375.0,0.24,1712:237:1,890.83
4,24376.0,0.19,1712:237:2,890.83
4,24377.0,0.21,1712:238:1,890.83
4,24378.0,0.2,1712:238:2,890.83
4,24379.0,0.16,1712:239:1,890.83
4,24400.0,0.14,1713:239:2,890.83
4,24401.0,0.23,1714:130:1,890.83
4,24402.0,0.23,1714:130:2,890.83
4,24403.0,0.4,1714:131:1,890.83
4,24404.0,0.5,1714:131:2,890.83
4,24405.0,0.6,1714:132:1,890.83
4,24406.0,0.61,1714:132:2,890.83
4,24407.0,0.68,1714:133:1,890.83
4,24408.0,0.13,1714:133:2,890.83
4,24916.0,0.05,1703:227:4,916.62
4,24917.0,0.35,1703:228:3,916.62
4,24918.0,0.71,1703:228:4,916.62
4,24919.0,0.99,1703:229:3,916.62
4,24920.0,1.0,1703:229:4,916.62
4,24921.0,1.0,1704:120:3,916.62
4,24922.0,1.0,1704:120:4,916.62
4,24923.0,0.17,1704:121:3,916.62
4,24945.0,0.07,1705:122:3,916.62
4,24946.0,0.21,1705:122:4,916.62
4,24947.0,0.12,1705:123:3,916.62
4,24951.0,0.02,1705:225:3,916.62
4,24952.0,0.23,1705:225:4,916.62
4,24953.0,0.17,1705:226:3,916.62
4,24978.0,0.08,1706:228:4,916.62
4,24979.0,0.13,1706:229:3,916.62
4,24980.0,0.14,1706:229:4,916.62
4,24982.0,0.01,1707:120:4,916.62
4,24983.0,0.04,1707:121:3,916.62
4,24984.0,0.06,1707:121:4,916.62
4,24985.0,0.04,1707:122:3,916.62
4,24986.0,0.18,1707:122:4,916.62
4,24987.0,0.02,1707:123:3,916.62
4,24989.0,0.19,1707:124:3,916.62
4,24990.0,0.36,1707:124:4,916.62
4,24991.0,0.11,1707:225:3,916.62
4,24992.0,0.13,1707:225:4,916.62
4,24995.0,0.07,1707:227:3,916.62
4,24996.0,0.25,1707:227:4,916.62
4,24997.0,0.13,1707:228:3,916.62
4,24998.0,0.16,1707:228:4,916.62
4,24999.0,0.05,1707:229:3,916.62
4,25e3,0.11,1707:229:4,916.62
4,25002.0,0.19,1708:120:4,916.62
4,25051.0,0.05,1710:225:3,916.62
4,25052.0,0.19,1710:225:4,916.62
4,25053.0,0.04,1710:226:3,916.62
4,25080.0,0.02,1711:229:4,916.62
4,25081.0,0.01,1712:120:3,916.62
4,25082.0,0.07,1712:120:4,916.62
4,25083.0,0.04,1712:121:3,916.62
4,25084.0,0.09,1712:121:4,916.62
4,25085.0,0.12,1712:122:3,916.62
4,25086.0,0.12,1712:122:4,916.62
4,25087.0,0.13,1712:123:3,916.62
4,25097.0,0.01,1712:228:3,916.62
4,25098.0,0.12,1712:228:4,916.62
4,25099.0,0.58,1712:229:3,916.62
4,25100.0,0.18,1712:229:4,916.62
4,25120.0,0.03,1713:229:4,916.62
4,25122.0,0.21,1714:120:4,916.62
4,25123.0,0.11,1714:121:3,916.62
4,25124.0,0.08,1714:121:4,916.62
4,25125.0,0.1,1714:122:3,916.62
4,25126.0,0.04,1714:122:4,916.62
4,25128.0,0.07,1714:123:4,916.62
4,25129.0,0.04,1714:124:3,916.62
4,25130.0,0.05,1714:124:4,916.62
4,25131.0,0.06,1714:225:3,916.62
4,25132.0,0.05,1714:225:4,916.62
4,25639.0,0.12,1703:229:1,942.35
4,25640.0,0.52,1703:229:2,942.35
4,25641.0,0.7,1704:120:1,942.35
4,25642.0,0.87,1704:120:2,942.35
4,25643.0,0.13,1704:121:1,942.35
4,25663.0,0.03,1705:121:1,942.35
4,25664.0,0.08,1705:121:2,942.35
4,25665.0,0.21,1705:122:1,942.35
4,25666.0,0.15,1705:122:2,942.35
4,25671.0,0.07,1705:225:1,942.35
4,25672.0,0.17,1705:225:2,942.35
4,25698.0,0.18,1706:228:2,942.35
4,25706.0,0.2,1707:122:2,942.35
4,25709.0,0.01,1707:124:1,942.35
4,25710.0,0.09,1707:124:2,942.35
4,25711.0,0.13,1707:225:1,942.35
4,25712.0,0.17,1707:225:2,942.35
4,25713.0,0.04,1707:226:1,942.35
4,25714.0,0.23,1707:226:2,942.35
4,25715.0,0.63,1707:227:1,942.35
4,25716.0,0.58,1707:227:2,942.35
4,25717.0,0.3,1707:228:1,942.35
4,25718.0,0.09,1707:228:2,942.35
4,25719.0,0.1,1707:229:1,942.35
4,25720.0,0.07,1707:229:2,942.35
4,25721.0,0.04,1708:120:1,942.35
4,25722.0,0.27,1708:120:2,942.35
4,25723.0,0.14,1708:121:1,942.35
4,25724.0,0.1,1708:121:2,942.35
4,25725.0,0.17,1708:122:1,942.35
4,25817.0,0.09,1712:228:1,942.35
4,25818.0,0.36,1712:228:2,942.35
4,25819.0,0.41,1712:229:1,942.35
4,25820.0,0.2,1712:229:2,942.35
4,25839.0,0.21,1713:229:1,942.35
4,25840.0,0.27,1713:229:2,942.35
4,25841.0,0.22,1714:120:1,942.35
4,25842.0,0.01,1714:120:2,942.35
4,25849.0,0.08,1714:124:1,942.35
4,25850.0,0.32,1714:124:2,942.35
4,25851.0,0.28,1714:225:1,942.35
4,25852.0,0.34,1714:225:2,942.35
4,25853.0,0.31,1714:226:1,942.35
4,25854.0,0.31,1714:226:2,942.35
4,25855.0,0.13,1714:227:1,942.35
4,25856.0,0.01,1714:227:2,942.35
4,25857.0,0.02,1714:228:1,942.35
4,25858.0,0.07,1714:228:2,942.35
4,25859.0,0.04,1714:229:1,942.35
4,25860.0,0.09,1714:229:2,942.35
4,25924.0,0.04,7717:218:3,968.01
4,26383.0,0.13,1705:111:3,968.01
4,26384.0,0.04,1705:111:4,968.01
4,26385.0,0.04,1705:112:3,968.01
4,26386.0,0.07,1705:112:4,968.01
4,26387.0,0.03,1705:113:3,968.01
4,26391.0,0.07,1705:215:3,968.01
4,26392.0,0.18,1705:215:4,968.01
4,26416.0,0.03,1706:217:4,968.01
4,26417.0,0.14,1706:218:3,968.01
4,26418.0,0.03,1706:218:4,968.01
4,26424.0,0.04,1707:111:4,968.01
4,26425.0,0.12,1707:112:3,968.01
4,26426.0,0.04,1707:112:4,968.01
4,26427.0,0.12,1707:113:3,968.01
4,26428.0,0.08,1707:113:4,968.01
4,26429.0,0.05,1707:114:3,968.01
4,26431.0,0.12,1707:215:3,968.01
4,26432.0,0.09,1707:215:4,968.01
4,26433.0,0.23,1707:216:3,968.01
4,26435.0,0.06,1707:217:3,968.01
4,26436.0,0.08,1707:217:4,968.01
4,26437.0,0.05,1707:218:3,968.01
4,26442.0,0.02,1708:110:4,968.01
4,26443.0,0.07,1708:111:3,968.01
4,26444.0,0.08,1708:111:4,968.01
4,26445.0,0.08,1708:112:3,968.01
4,26446.0,0.19,1708:112:4,968.01
4,26447.0,0.22,1708:113:3,968.01
4,26448.0,0.08,1708:113:4,968.01
4,26538.0,0.43,1712:218:4,968.01
4,26539.0,0.48,1712:219:3,968.01
4,26540.0,0.09,1712:219:4,968.01
4,26541.0,0.04,1713:110:3,968.01
4,26545.0,0.13,1713:112:3,968.01
4,26546.0,0.19,1713:112:4,968.01
4,26547.0,0.26,1713:113:3,968.01
4,26550.0,0.02,1713:114:4,968.01
4,26551.0,0.09,1713:215:3,968.01
4,26552.0,0.08,1713:215:4,968.01
4,26553.0,0.08,1713:216:3,968.01
4,26554.0,0.09,1713:216:4,968.01
4,26555.0,0.18,1713:217:3,968.01
4,26556.0,0.2,1713:217:4,968.01
4,26557.0,0.28,1713:218:3,968.01
4,26558.0,0.28,1713:218:4,968.01
4,26559.0,0.07,1713:219:3,968.01
4,26560.0,0.16,1713:219:4,968.01
4,26570.0,0.01,1714:114:4,968.01
4,26571.0,0.41,1714:215:3,968.01
4,26572.0,0.42,1714:215:4,968.01
4,26573.0,0.19,1714:216:3,968.01
4,26579.0,0.21,1714:219:3,968.01
4,26580.0,0.18,1714:219:4,968.01
4,26581.0,0.4,1715:110:3,968.01
4,26582.0,0.27,1715:110:4,968.01
4,26583.0,0.1,1715:111:3,968.01
4,26640.0,0.03,1717:219:4,968.01
4,26644.0,0.03,7717:218:1,993.59
4,26645.0,0.17,7717:217:2,993.59
4,26646.0,0.07,7717:217:1,993.59
4,26649.0,0.13,7717:215:2,993.59
4,27104.0,0.02,1705:111:2,993.59
4,27105.0,0.17,1705:112:1,993.59
4,27106.0,0.27,1705:112:2,993.59
4,27107.0,0.51,1705:113:1,993.59
4,27108.0,0.24,1705:113:2,993.59
4,27109.0,0.07,1705:114:1,993.59
4,27112.0,0.03,1705:215:2,993.59
4,27113.0,0.12,1705:216:1,993.59
4,27114.0,0.06,1705:216:2,993.59
4,27134.0,0.17,1706:216:2,993.59
4,27135.0,0.05,1706:217:1,993.59
4,27136.0,0.05,1706:217:2,993.59
4,27144.0,0.05,1707:111:2,993.59
4,27145.0,0.09,1707:112:1,993.59
4,27146.0,0.11,1707:112:2,993.59
4,27147.0,0.1,1707:113:1,993.59
4,27148.0,0.08,1707:113:2,993.59
4,27151.0,0.1,1707:215:1,993.59
4,27152.0,0.05,1707:215:2,993.59
4,27153.0,0.05,1707:216:1,993.59
4,27154.0,0.06,1707:216:2,993.59
4,27155.0,0.16,1707:217:1,993.59
4,27156.0,0.19,1707:217:2,993.59
4,27157.0,0.12,1707:218:1,993.59
4,27165.0,0.13,1708:112:1,993.59
4,27166.0,0.1,1708:112:2,993.59
4,27167.0,0.24,1708:113:1,993.59
4,27259.0,0.07,1712:219:1,993.59
4,27260.0,0.13,1712:219:2,993.59
4,27261.0,0.06,1713:110:1,993.59
4,27264.0,0.15,1713:111:2,993.59
4,27265.0,0.05,1713:112:1,993.59
4,27268.0,0.07,1713:113:2,993.59
4,27269.0,0.07,1713:114:1,993.59
4,27270.0,0.07,1713:114:2,993.59
4,27274.0,0.03,1713:216:2,993.59
4,27275.0,0.22,1713:217:1,993.59
4,27276.0,0.53,1713:217:2,993.59
4,27277.0,0.09,1713:218:1,993.59
4,27279.0,0.1,1713:219:1,993.59
4,27280.0,0.05,1713:219:2,993.59
4,27281.0,0.02,1714:110:1,993.59
4,27302.0,0.19,1715:110:2,993.59
4,27303.0,0.22,1715:111:1,993.59
4,27304.0,0.1,1715:111:2,993.59
4,27305.0,0.03,1715:112:1,993.59
4,27310.0,0.04,1715:114:2,993.59
4,27311.0,0.03,1715:215:1,993.59
4,27312.0,0.05,1715:215:2,993.59
4,27314.0,0.02,1715:216:2,993.59
4,27315.0,0.06,1715:217:1,993.59
4,27316.0,0.04,1715:217:2,993.59
4,27317.0,0.03,1715:218:1,993.59
4,27358.0,0.1,1717:218:2,993.59
4,27359.0,0.08,1717:219:1,993.59
4,27360.0,0.05,1717:219:2,993.59
4,27361.0,0.03,7717:209:4,1019.09
4,27364.0,0.07,7717:208:3,1019.09
4,27826.0,0.01,1705:102:4,1019.09
4,27827.0,0.13,1705:103:3,1019.09
4,27828.0,0.19,1705:103:4,1019.09
4,27829.0,0.09,1705:104:3,1019.09
4,27830.0,0.17,1705:104:4,1019.09
4,27831.0,0.16,1705:205:3,1019.09
4,27832.0,0.12,1705:205:4,1019.09
4,27833.0,0.23,1705:206:3,1019.09
4,27834.0,0.23,1705:206:4,1019.09
4,27835.0,0.24,1705:207:3,1019.09
4,27836.0,0.08,1705:207:4,1019.09
4,27853.0,0.25,1706:206:3,1019.09
4,27854.0,0.31,1706:206:4,1019.09
4,27855.0,0.17,1706:207:3,1019.09
4,27866.0,0.17,1707:102:4,1019.09
4,27868.0,0.08,1707:103:4,1019.09
4,27869.0,0.1,1707:104:3,1019.09
4,27876.0,0.01,1707:207:4,1019.09
4,27877.0,0.07,1707:208:3,1019.09
4,27885.0,0.4,1708:102:3,1019.09
4,27886.0,0.29,1708:102:4,1019.09
4,27887.0,0.79,1708:103:3,1019.09
4,27888.0,0.24,1708:103:4,1019.09
4,27981.0,0.06,1713:100:3,1019.09
4,27982.0,0.18,1713:100:4,1019.09
4,27983.0,0.1,1713:101:3,1019.09
4,27984.0,0.06,1713:101:4,1019.09
4,28024.0,0.06,1715:101:4,1019.09
4,28025.0,0.11,1715:102:3,1019.09
4,28026.0,0.09,1715:102:4,1019.09
4,28027.0,0.07,1715:103:3,1019.09
4,28028.0,0.07,1715:103:4,1019.09
4,28029.0,0.07,1715:104:3,1019.09
4,28030.0,0.01,1715:104:4,1019.09
4,28037.0,0.03,1715:208:3,1019.09
4,28038.0,0.08,1715:208:4,1019.09
4,28039.0,0.06,1715:209:3,1019.09
4,28040.0,0.1,1715:209:4,1019.09
4,28041.0,0.05,1716:100:3,1019.09
4,28042.0,0.21,1716:100:4,1019.09
4,28043.0,0.1,1716:101:3,1019.09
4,28044.0,0.24,1716:101:4,1019.09
4,28045.0,0.1,1716:102:3,1019.09
4,28046.0,0.02,1716:102:4,1019.09
4,28078.0,0.02,1717:208:4,1019.09
4,28553.0,0.04,1705:206:1,1044.52
4,28554.0,0.08,1705:206:2,1044.52
4,28555.0,0.08,1705:207:1,1044.52
4,28557.0,0.21,1705:208:1,1044.52
4,28558.0,0.26,1705:208:2,1044.52
4,28559.0,0.12,1705:209:1,1044.52
4,28560.0,0.11,1705:209:2,1044.52
4,28561.0,0.06,1706:100:1,1044.52
4,28574.0,0.22,1706:206:2,1044.52
4,28575.0,0.31,1706:207:1,1044.52
4,28585.0,0.02,1707:102:1,1044.52
4,28586.0,0.19,1707:102:2,1044.52
4,28588.0,0.09,1707:103:2,1044.52
4,28589.0,0.07,1707:104:1,1044.52
4,28605.0,0.02,1708:102:1,1044.52
4,28606.0,0.31,1708:102:2,1044.52
4,28607.0,0.52,1708:103:1,1044.52
4,28608.0,0.14,1708:103:2,1044.52
4,28760.0,0.04,1715:209:2,1044.52
4,28761.0,0.12,1716:100:1,1044.52
4,28777.0,0.06,1716:208:1,1044.52
4,28778.0,0.03,1716:208:2,1044.52
4,28781.0,0.05,1717:100:1,1044.52
4,28782.0,0.07,1717:100:2,1044.52
4,28783.0,0.08,1717:101:1,1044.52
4,28784.0,0.04,1717:101:2,1044.52
4,29223.0,0.1,1603:391:3,1069.87
4,29224.0,0.21,1603:391:4,1069.87
4,29225.0,0.22,1603:392:3,1069.87
4,29226.0,0.15,1603:392:4,1069.87
4,29227.0,0.09,1603:393:3,1069.87
4,29258.0,0.01,1604:498:4,1069.87
4,29259.0,0.07,1604:499:3,1069.87
4,29278.0,0.08,1605:498:4,1069.87
4,29279.0,0.15,1605:499:3,1069.87
4,29280.0,0.12,1605:499:4,1069.87
