am_sid,rgn_id,rgn_name,sciname
W-Iso-118798,2,Nunavut,Pleurogonium inerme
ITS-96028,2,Nunavut,Sicyonia brevirostris
W-Msc-141987,2,Nunavut,Portlandia arctica
W-Msc-140440,2,Nunavut,Crenella decussata
W-Msc-140467,2,Nunavut,Modiolus modiolus
W-Msc-141580,2,Nunavut,Macoma calcarea
W-Msc-141662,2,Nunavut,Thyasira flexuosa
W-Ech-124321,2,Nunavut,Strongylocentrotus droebachiensis
URM-2-1835,2,Nunavut,Oikopleura labradoriensis
URM-2-2983,2,Nunavut,Aplidium glabrum
URM-2-3369,2,Nunavut,Molgula complanata
URM-2-3509,2,Nunavut,Boltenia echinata
SLB-30134,2,Nunavut,Nymphon stromi
URM-2-11,2,Nunavut,Achelia borealis
W-Msc-156383,2,Nunavut,Rossia moelleri
W-Msc-140082,2,Nunavut,Hanleya hanleyi
W-Msc-140152,2,Nunavut,Tonicella rubra
SLB-92903,2,Nunavut,Leucopsila stilifera
W-Msc-138709,2,Nunavut,Aeolidia papillosa
ITS-551574,2,Nunavut,Farfantepenaeus duorarum
ITS-95668,2,Nunavut,Metapenaeopsis goodei
ITS-95927,2,Nunavut,Sergestes edwardsii
ITS-95929,2,Nunavut,Sergestes henseni
W-Pol-157583,2,Nunavut,Syllis cornuta
W-Pol-130344,2,Nunavut,Aglaophamus malmgreni
W-Pol-130113,2,Nunavut,Pherusa plumosa
W-Pol-130980,2,Nunavut,Scalibregma inflatum
W-Pol-130500,2,Nunavut,Ophelina acuminata
W-Hyd-117970,2,Nunavut,Modeeria rotunda
W-Hyd-135417,2,Nunavut,Chelophyes appendiculata
ITS-Mam-180639,2,Nunavut,Odobenus rosmarus
ITS-96154,2,Nunavut,Nematocarcinus ensifer
ITS-96093,2,Nunavut,Benthonectes filipes
ITS-96116,2,Nunavut,Acanthephyra brevirostris
W-Msc-141636,2,Nunavut,Cuthona viridis
W-Msc-153507,2,Nunavut,Flabellina verrucosa
W-Msc-139478,2,Nunavut,Cylichna occulta
W-Msc-139557,2,Nunavut,Diaphana minuta
W-Msc-140629,2,Nunavut,Adalaria proxima
W-Msc-140627,2,Nunavut,Acanthodoris pilosa
SLB-77640,2,Nunavut,Onchidoris bilamellata
SLB-23201,2,Nunavut,Leptognathia gracilis
W-Iso-118994,2,Nunavut,Gnathia maxillaris
ITS-93341,2,Nunavut,Ampelisca spinipes
ITS-94495,2,Nunavut,Aceroides latipes
W-Msc-156974,2,Nunavut,Portlandia intermedia
W-Msc-157006,2,Nunavut,Yoldia myalis
W-Msc-140474,2,Nunavut,Musculus niger
W-Msc-140472,2,Nunavut,Musculus discors
W-Msc-140431,2,Nunavut,Mya truncata
URM-2-1888,2,Nunavut,Ascidia callosa
URM-2-3367,2,Nunavut,Molgula citrina
URM-2-3436,2,Nunavut,Molgula retortiformis
URM-2-3773,2,Nunavut,Cnemidocarpa finmarkiensis
URM-2-3872,2,Nunavut,Pelonaia corrugata
URM-2-831,2,Nunavut,Nymphon longitarse
URM-2-63,2,Nunavut,Achelia spinosa
URM-2-547,2,Nunavut,Pseudopallene circularis
URM-2-686,2,Nunavut,Boreonymphon robustum
W-Cha-105440,2,Nunavut,Parasagitta elegans
ITS-175147,2,Nunavut,Clangula hyemalis
ITS-175155,2,Nunavut,Somateria mollissima
ITS-175160,2,Nunavut,Somateria spectabilis
ITS-174536,2,Nunavut,Fulmarus glacialis
ITS-177025,2,Nunavut,Fratercula arctica
ITS-176875,2,Nunavut,Rissa tridactyla
ITS-176971,2,Nunavut,Alca torda
ITS-176974,2,Nunavut,Uria aalge
ITS-176982,2,Nunavut,Alle alle
ITS-176815,2,Nunavut,Larus marinus
ITS-176851,2,Nunavut,Pagophila eburnea
ITS-176864,2,Nunavut,Rhodostethia rosea
ITS-176985,2,Nunavut,Cepphus grylle
SLB-56010,2,Nunavut,Urticina crassicornis
W-Msc-140223,2,Nunavut,Limacina helicina
W-Msc-140227,2,Nunavut,Limacina retroversa
ITS-551570,2,Nunavut,Farfantepenaeus aztecus
ITS-89606,2,Nunavut,Balanus crenatus
W-Hyd-117555,2,Nunavut,Eudendrium ramosum
W-Hyd-117385,2,Nunavut,Obelia bidentata
W-Hyd-117373,2,Nunavut,Clytia paulensis
URM-Cn-10261,2,Nunavut,Aurelia aurita
W-Msc-140480,2,Nunavut,Mytilus edulis
ITS-96109,2,Nunavut,Hymenodora glacialis
URM-2-3557,2,Nunavut,Halocynthia aurantium
URM-2-903,2,Nunavut,Nymphon rubrum
URM-2-738,2,Nunavut,Nymphon brevitarse
SLB-88177,2,Nunavut,Nephasoma minutum
ITS-175149,2,Nunavut,Histrionicus histrionicus
SLB-40185,2,Nunavut,Fratercula corniculata
ITS-176808,2,Nunavut,Larus hyperboreus
ITS-174725,2,Nunavut,Phalacrocorax pelagicus
URM-2-3968,2,Nunavut,Polycarpa pomaria
URM-2-837,2,Nunavut,Nymphon macronyx
ITS-95933,2,Nunavut,Sergestes pestafer
URM-2-3,2,Nunavut,Achelia alaskensis
ITS-Mam-622021,2,Nunavut,Histriophoca fasciata
URM-2-1836,2,Nunavut,Oikopleura longicauda
URM-2-1930,2,Nunavut,Ascidia obliqua
URM-2-1939,2,Nunavut,Ascidia prunum
URM-2-579,2,Nunavut,Colossendeis angusta
W-Msc-140197,2,Nunavut,Leptochiton alveolus
W-Sca-139536,2,Nunavut,Fissidentalium capillosum
W-Sca-344426,2,Nunavut,Antalis antillaris
SLB-88150,2,Nunavut,Golfingia elongata
SLB-88154,2,Nunavut,Golfingia margaritacea
SLB-88217,2,Nunavut,Phascolion strombus
W-Cha-105416,2,Nunavut,Eukrohnia hamata
W-Pol-131188,2,Nunavut,Spiophanes kroyeri
W-Msc-140525,2,Nunavut,Cryptonatica affinis
W-Msc-160248,2,Nunavut,Curtitoma violacea
W-Msc-156447,2,Nunavut,Tachyrhynchus reticulatus
W-Msc-139975,2,Nunavut,Puncturella noachina
W-Msc-141283,2,Nunavut,Frigidoalvania janmayeni
W-Msc-138866,2,Nunavut,Buccinum hydrophanum
W-Msc-138902,2,Nunavut,Colus islandicus
W-Msc-138923,2,Nunavut,Neptunea despecta
W-Msc-141997,2,Nunavut,Yoldiella frigida
W-Msc-236786,2,Nunavut,Cyrtodaria kurriana
W-Msc-139436,2,Nunavut,Cardiomya striata
W-Msc-139445,2,Nunavut,Cuspidaria glacialis
W-Bra-104052,2,Nunavut,Cryptopora gnomon
W-Msc-159903,2,Nunavut,Limneria undata
W-Msc-141235,2,Nunavut,Alvania scrobiculata
W-Msc-147146,2,Nunavut,Scabrotrophon fabricii
W-Msc-146868,2,Nunavut,Cylichna magna
W-Msc-160143,2,Nunavut,Buccinum finmarkianum
ITS-96118,2,Nunavut,Acanthephyra armata
ITS-96160,2,Nunavut,Stylodactylus licinus
SLB-173598,2,Nunavut,Aricidea belgicae
W-Msc-138938,2,Nunavut,Volutopsius norwegicus
W-Msc-138870,2,Nunavut,Buccinum nivale
W-Msc-141822,2,Nunavut,Margarites olivaceus
W-Msc-141820,2,Nunavut,Margarites groenlandicus
W-Msc-139305,2,Nunavut,Nepotilla amoena
W-Msc-196391,2,Nunavut,Tachyrhynchus erosus
W-Msc-141902,2,Nunavut,Velutina plicatilis
W-Msc-140175,2,Nunavut,Marsenina glabra
W-Msc-160133,2,Nunavut,Buccinum sericatum
SLB-73531,2,Nunavut,Buccinum belcheri
W-Msc-138869,2,Nunavut,Buccinum micropoma
W-Msc-156923,2,Nunavut,Nuculana tenuisulcata
W-Msc-138823,2,Nunavut,Astarte montagui
W-Msc-156225,2,Nunavut,Macoma loveni
SLB-176677,2,Nunavut,Alvania moerchii
SLB-177377,2,Nunavut,Colus kroeyeri
W-Msc-142010,2,Nunavut,Yoldiella solidula
URM-2-3711,2,Nunavut,Bathystyeloides enderbyanus
URM-2-2291,2,Nunavut,Diplosoma listerianum
URM-2-3511,2,Nunavut,Boltenia ovifera
ITS-174715,2,Nunavut,Phalacrocorax carbo
ITS-176888,2,Nunavut,Sterna hirundo
ITS-176890,2,Nunavut,Sterna paradisaea
ITS-176978,2,Nunavut,Uria lomvia
ITS-176793,2,Nunavut,Stercorarius parasiticus
ITS-176794,2,Nunavut,Stercorarius longicaudus
ITS-176824,2,Nunavut,Larus argentatus
ITS-176792,2,Nunavut,Stercorarius pomarinus
W-Msc-140275,2,Nunavut,Erginus rubellus
W-Msc-254378,2,Nunavut,Pyrulofusus deformis
W-Msc-141308,2,Nunavut,Onoba aculeus
W-Msc-138864,2,Nunavut,Buccinum glaciale
W-Msc-160060,2,Nunavut,Cylichna gouldii
W-Msc-139525,2,Nunavut,Dendronotus robustus
W-Msc-139765,2,Nunavut,Eubranchus exiguus
W-Msc-153380,2,Nunavut,Cuthona gymnota
W-Msc-157005,2,Nunavut,Yoldia limatula
W-Msc-157007,2,Nunavut,Yoldia sapotilla
W-Msc-138818,2,Nunavut,Astarte borealis
W-Msc-138797,2,Nunavut,Bathyarca glacialis
W-Msc-138796,2,Nunavut,Bathyarca frielei
SLB-68888,2,Nunavut,Limatula hyperborea
W-Msc-140151,2,Nunavut,Tonicella marmorea
W-Msc-159928,2,Nunavut,Amicula vestita
W-Oct-156103,2,Nunavut,Gersemia rubiformis
W-Msc-140420,2,Nunavut,Trophon clathratus
W-Msc-141317,2,Nunavut,Onoba mighelsii
SLB-94177,2,Nunavut,Leucosolenia lamarckii
URM-2-4081,2,Nunavut,Styela squamosa
W-Cha-105445,2,Nunavut,Pseudosagitta maxima
ITS-176866,2,Nunavut,Xema sabini
ITS-660062,2,Nunavut,Stercorarius maccormicki
SLB-138599,2,Nunavut,Plocamium cartilagineum
SLB-141400,2,Nunavut,Iridaea cordata
SLB-145429,2,Nunavut,Macrocystis pyrifera
W-Msc-456584,2,Nunavut,Discurria insessa
W-Msc-367955,2,Nunavut,Diodora aspera
W-Msc-534197,2,Nunavut,Calliostoma annulatum
W-Msc-580412,2,Nunavut,Calliostoma ligatum
W-Msc-240767,2,Nunavut,Ceratostoma foliatum
W-Msc-536817,2,Nunavut,Diaulula sandiegensis
SLB-77318,2,Nunavut,Archidoris montereyensis
URM-2-919,2,Nunavut,Nymphon sluiteri
W-Nem-148201,2,Nunavut,Tetrastemma bicolor
W-Msc-367837,2,Nunavut,Mytilus californianus
W-Msc-141905,2,Nunavut,Velutina velutina
W-Msc-156819,2,Nunavut,Clinocardium ciliatum
URM-2-908,2,Nunavut,Nymphon schimkewitschi
SLB-154005,2,Nunavut,Grateloupia doryphora
URM-2-912,2,Nunavut,Nymphon serratum
W-Msc-367883,2,Nunavut,Hermissenda crassicornis
W-Msc-246814,2,Nunavut,Yoldia seminuda
SLB-153747,2,Nunavut,Pikea californica
URM-2-504,2,Nunavut,Oropallene polaris
W-Msc-138820,2,Nunavut,Astarte crenata
W-For-112772,2,Nunavut,Triloculina trigonula
W-Cha-105414,2,Nunavut,Eukrohnia bathypelagica
W-Msc-156787,2,Nunavut,Limopsis tenella
Fis-47484,2,Nunavut,Cottunculus sadko
ITS-Mam-180504,2,Nunavut,Hyperoodon ampullatus
ITS-Mam-180442,2,Nunavut,Lagenorhynchus albirostris
ITS-Mam-180443,2,Nunavut,Lagenorhynchus acutus
ITS-Mam-180469,2,Nunavut,Orcinus orca
ITS-Mam-180483,2,Nunavut,Delphinapterus leucas
ITS-Mam-180485,2,Nunavut,Monodon monoceros
ITS-Mam-180488,2,Nunavut,Physeter macrocephalus
ITS-Mam-180524,2,Nunavut,Balaenoptera acutorostrata
ITS-Mam-180526,2,Nunavut,Balaenoptera borealis
ITS-Mam-180527,2,Nunavut,Balaenoptera physalus
ITS-Mam-180528,2,Nunavut,Balaenoptera musculus
ITS-Mam-180530,2,Nunavut,Megaptera novaeangliae
ITS-Mam-180533,2,Nunavut,Balaena mysticetus
ITS-Mam-180657,2,Nunavut,Cystophora cristata
ITS-Mam-552461,2,Nunavut,Globicephala melas
ITS-Mam-622022,2,Nunavut,Pagophilus groenlandicus
ITS-96967,2,Nunavut,Pandalus borealis
ITS-96083,2,Nunavut,Bentheogennema intermedia
ITS-96102,2,Nunavut,Gennadas scutatus
Fis-22831,2,Nunavut,Somniosus microcephalus
Fis-131853,2,Nunavut,Amblyraja radiata
Fis-136946,2,Nunavut,Arctozenus risso
Fis-22900,2,Nunavut,Mallotus villosus
Fis-63137,2,Nunavut,Rhodichthys regina
Fis-22850,2,Nunavut,Boreogadus saida
ITS-Mam-180649,2,Nunavut,Phoca vitulina
W-Hyd-117691,2,Nunavut,Filellum serratum
W-Msc-140616,2,Nunavut,Omalogyra atomus
ITS-73297,2,Nunavut,Nucella lapillus
Fis-153593,2,Nunavut,Salvelinus alpinus alpinus
URM-2-332,2,Nunavut,Sericosura mitrata
W-Por-134257,2,Nunavut,Pseudosuberites montiniger
Fis-152512,2,Nunavut,Lycodes marisalbi
ITS-Mam-180521,2,Nunavut,Eschrichtius robustus
Fis-153539,2,Nunavut,Clupea pallasii pallasii
Fis-22915,2,Nunavut,Oncorhynchus gorbuscha
Fis-22874,2,Nunavut,Eleginus gracilis
ITS-96968,2,Nunavut,Pandalus goniurus
Fis-117866,2,Nunavut,Lycodes luetkenii
Fis-23548,2,Nunavut,Hippoglossus hippoglossus
Fis-23839,2,Nunavut,Stomias boa boa
Fis-29394,2,Nunavut,Gadus morhua
Fis-29522,2,Nunavut,Sebastes mentella
Fis-29532,2,Nunavut,Squalus acanthias
Fis-30903,2,Nunavut,Triglops nybelini
Fis-30919,2,Nunavut,Rondeletia loricata
Fis-57414,2,Nunavut,Lycodes eudipleurostictus
Fis-29445,2,Nunavut,Macrourus berglax
Fis-24651,2,Nunavut,Gymnelus viridis
Fis-29625,2,Nunavut,Anarhichas lupus
Fis-47903,2,Nunavut,Lumpenus lampretaeformis
Fis-24653,2,Nunavut,Gymnocanthus tricuspis
Fis-29501,2,Nunavut,Salmo salar
Fis-29395,2,Nunavut,Gadus ogac
Fis-24809,2,Nunavut,Myoxocephalus quadricornis
Fis-30039,2,Nunavut,Gasterosteus aculeatus
Fis-23375,2,Nunavut,Arctogadus glacialis
Fis-29627,2,Nunavut,Anarhichas orientalis
Fis-48198,2,Nunavut,Coregonus autumnalis
Fis-29628,2,Nunavut,Anarrhichthys ocellatus
Fis-23237,3,Beaufort Sea,Reinhardtius hippoglossoides
Fis-22921,3,Beaufort Sea,Oncorhynchus tshawytscha
Fis-22922,3,Beaufort Sea,Osmerus mordax
Fis-63912,3,Beaufort Sea,Lethenteron camtschaticum
Fis-24311,3,Beaufort Sea,Bathyraja parmifera
Fis-29858,3,Beaufort Sea,Coregonus sardinella
Fis-24332,3,Beaufort Sea,Salvelinus malma
Fis-30261,3,Beaufort Sea,Lycodes jugoricus
Fis-30263,3,Beaufort Sea,Lycodes palearis
Fis-30264,3,Beaufort Sea,Lycodes pallidus
Fis-24756,3,Beaufort Sea,Lycodes polaris
Fis-30266,3,Beaufort Sea,Lycodes rossi
Fis-30268,3,Beaufort Sea,Lycodes turneri
Fis-24741,3,Beaufort Sea,Liopsetta glacialis
Fis-24899,3,Beaufort Sea,Platichthys stellatus
Fis-24923,3,Beaufort Sea,Pungitius pungitius
Fis-29728,3,Beaufort Sea,Bathymaster signatus
Fis-24399,3,Beaufort Sea,Acantholumpenus mackayi
Fis-24610,3,Beaufort Sea,Eumesogrammus praecisus
Fis-24751,3,Beaufort Sea,Lumpenus fabricii
Fis-49057,3,Beaufort Sea,Leptoclinus maculatus
Fis-24753,3,Beaufort Sea,Anisarchus medius
Fis-144084,3,Beaufort Sea,Stichaeus punctatus punctatus
Fis-24892,3,Beaufort Sea,Pholis fasciata
Fis-29619,3,Beaufort Sea,Ammodytes dubius
Fis-30764,3,Beaufort Sea,Artediellus scaber
Fis-24436,3,Beaufort Sea,Artediellus uncinatus
Fis-24553,3,Beaufort Sea,Enophrys diceraus
Fis-24702,3,Beaufort Sea,Icelus bicornis
Fis-30828,3,Beaufort Sea,Icelus spatula
Fis-24767,3,Beaufort Sea,Megalocottus platycephalus
Fis-24768,3,Beaufort Sea,Hemilepidotus papilio
Fis-24810,3,Beaufort Sea,Myoxocephalus scorpioides
Fis-62940,3,Beaufort Sea,Triglops pingelii
Fis-147788,3,Beaufort Sea,Podothecus accipenserinus
Fis-24406,3,Beaufort Sea,Leptagonus decagonus
Fis-24441,3,Beaufort Sea,Aspidophoroides monopterygius
Fis-30771,3,Beaufort Sea,Aspidophoroides olrikii
Fis-30812,3,Beaufort Sea,Eumicrotremus derjugini
Fis-24612,3,Beaufort Sea,Eumicrotremus spinosus
Fis-30835,3,Beaufort Sea,Liparis gibbus
Fis-30842,3,Beaufort Sea,Liparis tunicatus
Fis-30819,3,Beaufort Sea,Hippoglossoides robustus
Fis-17283,3,Beaufort Sea,Limanda proboscidea
Fis-22917,3,Beaufort Sea,Oncorhynchus kisutch
Fis-30267,3,Beaufort Sea,Lycodes sagittarius
Fis-29418,3,Beaufort Sea,Hippoglossus stenolepis
Fis-35470,3,Beaufort Sea,Myoxocephalus stelleri
Fis-47519,3,Beaufort Sea,Liparis fabricii
Fis-47660,3,Beaufort Sea,Gymnelus retrodorsalis
Fis-47966,3,Beaufort Sea,Lycodes vahlii
Fis-52203,3,Beaufort Sea,Osmerus dentex
Fis-62488,3,Beaufort Sea,Lycodes mucosus
Fis-116315,3,Beaufort Sea,Gymnelus hemifasciatus
Fis-117079,3,Beaufort Sea,Lycodes raridens
Fis-125602,3,Beaufort Sea,Eumicrotremus andriashevi
Fis-125615,3,Beaufort Sea,Liparis bristolensis
Fis-160414,3,Beaufort Sea,Sebastes variabilis
Fis-131852,3,Beaufort Sea,Amblyraja hyperborea
Fis-47451,3,Beaufort Sea,Lycenchelys kolthoffi
Fis-47447,3,Beaufort Sea,Lycodes squamiventer
Fis-57417,3,Beaufort Sea,Lycodes seminudus
Fis-47448,3,Beaufort Sea,Lycodes frigidus
Fis-31271,3,Beaufort Sea,Sagamichthys abei
Fis-50491,3,Beaufort Sea,Oneirodes eschrichtii
W-Msc-141636,3,Beaufort Sea,Cuthona viridis
W-Msc-138969,3,Beaufort Sea,Admete viridula
W-Msc-156716,3,Beaufort Sea,Flabellina salmonacea
W-Msc-153507,3,Beaufort Sea,Flabellina verrucosa
W-Msc-141821,3,Beaufort Sea,Margarites helicinus
W-Msc-140187,3,Beaufort Sea,Lepeta caeca
W-Msc-139478,3,Beaufort Sea,Cylichna occulta
W-Msc-139557,3,Beaufort Sea,Diaphana minuta
W-Msc-141134,3,Beaufort Sea,Retusa obtusa
W-Msc-140629,3,Beaufort Sea,Adalaria proxima
W-Msc-140627,3,Beaufort Sea,Acanthodoris pilosa
SLB-77640,3,Beaufort Sea,Onchidoris bilamellata
W-Msc-139134,3,Beaufort Sea,Cadlina laevis
W-Msc-139523,3,Beaufort Sea,Dendronotus frondosus
W-Iso-146502,3,Beaufort Sea,Arcturus baffini
W-Iso-118497,3,Beaufort Sea,Calathura brachiata
ITS-93340,3,Beaufort Sea,Ampelisca aequicornis
ITS-93341,3,Beaufort Sea,Ampelisca spinipes
ITS-95432,3,Beaufort Sea,Aeginina longicornis
ITS-95438,3,Beaufort Sea,Aeginella spinosa
ITS-94495,3,Beaufort Sea,Aceroides latipes
ITS-96082,3,Beaufort Sea,Bentheogennema burkenroadi
ITS-85272,3,Beaufort Sea,Calanus finmarchicus
W-Msc-141987,3,Beaufort Sea,Portlandia arctica
W-Msc-141983,3,Beaufort Sea,Megayoldia thraciaeformis
W-Msc-156974,3,Beaufort Sea,Portlandia intermedia
W-Msc-157006,3,Beaufort Sea,Yoldia myalis
W-Msc-140440,3,Beaufort Sea,Crenella decussata
W-Msc-140474,3,Beaufort Sea,Musculus niger
W-Msc-140472,3,Beaufort Sea,Musculus discors
W-Msc-140467,3,Beaufort Sea,Modiolus modiolus
W-Msc-140431,3,Beaufort Sea,Mya truncata
W-Msc-141662,3,Beaufort Sea,Thyasira flexuosa
W-Ase-124154,3,Beaufort Sea,Crossaster papposus
W-Ech-124321,3,Beaufort Sea,Strongylocentrotus droebachiensis
URM-2-1835,3,Beaufort Sea,Oikopleura labradoriensis
URM-2-1888,3,Beaufort Sea,Ascidia callosa
URM-2-2387,3,Beaufort Sea,Lissoclinum aureum
URM-2-2983,3,Beaufort Sea,Aplidium glabrum
URM-2-3367,3,Beaufort Sea,Molgula citrina
URM-2-3369,3,Beaufort Sea,Molgula complanata
URM-2-3436,3,Beaufort Sea,Molgula retortiformis
URM-2-3509,3,Beaufort Sea,Boltenia echinata
URM-2-3557,3,Beaufort Sea,Halocynthia aurantium
URM-2-3773,3,Beaufort Sea,Cnemidocarpa finmarkiensis
URM-2-3872,3,Beaufort Sea,Pelonaia corrugata
URM-2-3928,3,Beaufort Sea,Polycarpa fibrosa
URM-2-3968,3,Beaufort Sea,Polycarpa pomaria
URM-2-4049,3,Beaufort Sea,Styela coriacea
URM-2-831,3,Beaufort Sea,Nymphon longitarse
URM-2-837,3,Beaufort Sea,Nymphon macronyx
SLB-30134,3,Beaufort Sea,Nymphon stromi
URM-2-11,3,Beaufort Sea,Achelia borealis
URM-2-63,3,Beaufort Sea,Achelia spinosa
URM-2-547,3,Beaufort Sea,Pseudopallene circularis
URM-2-686,3,Beaufort Sea,Boreonymphon robustum
URM-2-738,3,Beaufort Sea,Nymphon brevitarse
URM-2-788,3,Beaufort Sea,Nymphon grossipes
W-Msc-153083,3,Beaufort Sea,Rossia palpebrosa
W-Msc-156383,3,Beaufort Sea,Rossia moelleri
W-Msc-140135,3,Beaufort Sea,Ischnochiton albus
W-Msc-140152,3,Beaufort Sea,Tonicella rubra
W-Sca-150534,3,Beaufort Sea,Antalis entalis
SLB-88177,3,Beaufort Sea,Nephasoma minutum
W-Sca-196377,3,Beaufort Sea,Antalis occidentalis
W-Sca-382378,3,Beaufort Sea,Pulsellum lobatum
W-Cha-105440,3,Beaufort Sea,Parasagitta elegans
ITS-Mam-180639,3,Beaufort Sea,Odobenus rosmarus
ITS-Mam-180655,3,Beaufort Sea,Erignathus barbatus
ITS-Mam-622018,3,Beaufort Sea,Pusa hispida
ITS-175147,3,Beaufort Sea,Clangula hyemalis
ITS-175149,3,Beaufort Sea,Histrionicus histrionicus
ITS-175160,3,Beaufort Sea,Somateria spectabilis
ITS-174536,3,Beaufort Sea,Fulmarus glacialis
ITS-177025,3,Beaufort Sea,Fratercula arctica
SLB-40185,3,Beaufort Sea,Fratercula corniculata
ITS-176974,3,Beaufort Sea,Uria aalge
ITS-176982,3,Beaufort Sea,Alle alle
ITS-176808,3,Beaufort Sea,Larus hyperboreus
ITS-176985,3,Beaufort Sea,Cepphus grylle
ITS-174725,3,Beaufort Sea,Phalacrocorax pelagicus
SLB-92903,3,Beaufort Sea,Leucopsila stilifera
SLB-56010,3,Beaufort Sea,Urticina crassicornis
W-Msc-139490,3,Beaufort Sea,Scaphander punctostriatus
W-Msc-140223,3,Beaufort Sea,Limacina helicina
W-Msc-140227,3,Beaufort Sea,Limacina retroversa
W-Msc-139178,3,Beaufort Sea,Clione limacina
W-Msc-138709,3,Beaufort Sea,Aeolidia papillosa
ITS-551570,3,Beaufort Sea,Farfantepenaeus aztecus
ITS-95933,3,Beaufort Sea,Sergestes pestafer
ITS-96126,3,Beaufort Sea,Meningodora mollis
ITS-96166,3,Beaufort Sea,Pasiphaea multidentata
ITS-89606,3,Beaufort Sea,Balanus crenatus
W-Pol-130248,3,Beaufort Sea,Lumbrineris latreilli
W-Pol-130467,3,Beaufort Sea,Nothria conchylega
W-Pol-130344,3,Beaufort Sea,Aglaophamus malmgreni
W-Pol-129984,3,Beaufort Sea,Cossura longocirrata
W-Pol-130113,3,Beaufort Sea,Pherusa plumosa
W-Pol-130500,3,Beaufort Sea,Ophelina acuminata
W-Pol-129876,3,Beaufort Sea,Capitella capitata
W-Pol-129784,3,Beaufort Sea,Amphicteis gunneri
W-Hyd-117870,3,Beaufort Sea,Abietinaria abietina
W-Hyd-117385,3,Beaufort Sea,Obelia bidentata
W-Hyd-117373,3,Beaufort Sea,Clytia paulensis
W-Hyd-117702,3,Beaufort Sea,Lafoea dumosa
W-Hyd-117606,3,Beaufort Sea,Halecium tenellum
W-Hyd-117588,3,Beaufort Sea,Halecium delicatulum
W-Hyd-117970,3,Beaufort Sea,Modeeria rotunda
URM-Cn-10261,3,Beaufort Sea,Aurelia aurita
W-Hyd-117267,3,Beaufort Sea,Solmundella bitentaculata
W-Msc-140480,3,Beaufort Sea,Mytilus edulis
W-Ase-123915,3,Beaufort Sea,Ctenodiscus crispatus
W-Msc-140103,3,Beaufort Sea,Hiatella arctica
W-Oph-125064,3,Beaufort Sea,Amphipholis squamata
ITS-95921,3,Beaufort Sea,Sergestes arcticus
ITS-96165,3,Beaufort Sea,Pasiphaea tarda
W-Msc-140584,3,Beaufort Sea,Ennucula tenuis
ITS-95948,3,Beaufort Sea,Sergia robusta
ITS-684695,3,Beaufort Sea,Sergia tenuiremis
ITS-95966,3,Beaufort Sea,Pleoticus robustus
ITS-95979,3,Beaufort Sea,Hymenopenaeus debilis
ITS-96097,3,Beaufort Sea,Gennadas bouvieri
ITS-96099,3,Beaufort Sea,Gennadas capensis
ITS-96115,3,Beaufort Sea,Acanthephyra pelagica
URM-2-1980,3,Beaufort Sea,Ciona intestinalis
ITS-96148,3,Beaufort Sea,Notostomus elegans
URM-Cn-10098,3,Beaufort Sea,Atolla wyvillei
URM-2-838,3,Beaufort Sea,Nymphon macrum
ITS-96137,3,Beaufort Sea,Systellaspis braueri
URM-2-3818,3,Beaufort Sea,Dendrodoa grossularia
URM-2-903,3,Beaufort Sea,Nymphon rubrum
URM-2-3,3,Beaufort Sea,Achelia alaskensis
ITS-Mam-622021,3,Beaufort Sea,Histriophoca fasciata
W-Msc-140640,3,Beaufort Sea,Onchidoris muricata
URM-2-802,3,Beaufort Sea,Nymphon hirtipes
ITS-96109,3,Beaufort Sea,Hymenodora glacialis
ITS-96149,3,Beaufort Sea,Notostomus gibbosus
ITS-96086,3,Beaufort Sea,Benthesicymus brasiliensis
ITS-96085,3,Beaufort Sea,Benthesicymus bartletti
ITS-96114,3,Beaufort Sea,Acanthephyra purpurea
ITS-96119,3,Beaufort Sea,Acanthephyra acutifrons
ITS-96129,3,Beaufort Sea,Meningodora vesca
W-Prl-101160,3,Beaufort Sea,Priapulus caudatus
ITS-96209,3,Beaufort Sea,Bathypalaemonella serratipalma
ITS-96051,3,Beaufort Sea,Hemipenaeus carpenteri
ITS-96093,3,Beaufort Sea,Benthonectes filipes
ITS-96116,3,Beaufort Sea,Acanthephyra brevirostris
ITS-96154,3,Beaufort Sea,Nematocarcinus ensifer
URM-2-1930,3,Beaufort Sea,Ascidia obliqua
URM-2-1939,3,Beaufort Sea,Ascidia prunum
URM-2-2291,3,Beaufort Sea,Diplosoma listerianum
URM-2-3511,3,Beaufort Sea,Boltenia ovifera
URM-2-4081,3,Beaufort Sea,Styela squamosa
W-Sca-139536,3,Beaufort Sea,Fissidentalium capillosum
SLB-88154,3,Beaufort Sea,Golfingia margaritacea
W-Cha-105445,3,Beaufort Sea,Pseudosagitta maxima
W-Cha-105416,3,Beaufort Sea,Eukrohnia hamata
ITS-176888,3,Beaufort Sea,Sterna hirundo
ITS-176890,3,Beaufort Sea,Sterna paradisaea
ITS-176978,3,Beaufort Sea,Uria lomvia
ITS-176794,3,Beaufort Sea,Stercorarius longicaudus
ITS-176824,3,Beaufort Sea,Larus argentatus
ITS-176866,3,Beaufort Sea,Xema sabini
ITS-660062,3,Beaufort Sea,Stercorarius maccormicki
SLB-138599,3,Beaufort Sea,Plocamium cartilagineum
SLB-141400,3,Beaufort Sea,Iridaea cordata
SLB-154005,3,Beaufort Sea,Grateloupia doryphora
SLB-145429,3,Beaufort Sea,Macrocystis pyrifera
