"stock_id","year","bbmsy_mean","prior","model","mean_5year"
"Anarhichas_minor-27",1984,1.71365458270959,"constrained","CMSY",1.72297406323953
"Anarhichas_minor-27",1985,1.71176435564706,"constrained","CMSY",1.7193003988542
"Anarhichas_minor-27",1986,1.7143892609629,"constrained","CMSY",1.71668917320803
"Anarhichas_minor-27",1987,1.70728151909445,"constrained","CMSY",1.71340773252762
"Anarhichas_minor-27",1988,1.69879832210361,"constrained","CMSY",1.70917760810352
"Anarhichas_minor-27",1989,1.7109963121802,"constrained","CMSY",1.70864595399764
"Anarhichas_minor-27",1990,1.72092570100748,"constrained","CMSY",1.71047822306973
"Anarhichas_minor-27",1991,1.72742783491165,"constrained","CMSY",1.71308593785948
"Anarhichas_minor-27",1992,1.73204958443265,"constrained","CMSY",1.71803955092712
"Anarhichas_minor-27",1993,1.7296974367228,"constrained","CMSY",1.72421937385096
"Anarhichas_minor-27",1994,1.73353143075063,"constrained","CMSY",1.72872639756504
"Anarhichas_minor-27",1995,1.74923400802852,"constrained","CMSY",1.73438805896925
"Anarhichas_minor-27",1996,1.75470754562829,"constrained","CMSY",1.73984400111258
"Anarhichas_minor-27",1997,1.76467053602555,"constrained","CMSY",1.74636819143116
"Anarhichas_minor-27",1998,1.75889695328237,"constrained","CMSY",1.75220809474307
"Anarhichas_minor-27",1999,1.75759072477985,"constrained","CMSY",1.75701995354892
"Anarhichas_minor-27",2000,1.73540825354445,"constrained","CMSY",1.7542548026521
"Anarhichas_minor-27",2001,1.71504305685305,"constrained","CMSY",1.74632190489705
"Anarhichas_minor-27",2002,1.70165118831294,"constrained","CMSY",1.73371803535453
"Anarhichas_minor-27",2003,1.67385648890808,"constrained","CMSY",1.71670994247967
"Anarhichas_minor-27",2004,1.62357842434077,"constrained","CMSY",1.68990748239186
"Anarhichas_minor-27",2005,1.59718290925773,"constrained","CMSY",1.66226241353451
"Anarhichas_minor-27",2006,1.55486890700772,"constrained","CMSY",1.63022758356545
"Anarhichas_minor-27",2007,1.53461360931513,"constrained","CMSY",1.59682006776589
"Anarhichas_minor-27",2008,1.54236434845623,"constrained","CMSY",1.57052163967552
"Anarhichas_minor-27",2009,1.41892913060638,"constrained","CMSY",1.52959178092864
"Anarhichas_minor-27",2010,1.35120633475961,"constrained","CMSY",1.48039646602901
"Anarhichas_minor-27",2011,1.2065615870273,"constrained","CMSY",1.41073500203293
"Anarhichas_minor-27",2012,1.09944239882788,"constrained","CMSY",1.32370075993548
"Anarhichas_minor-27",2013,0.954476800328115,"constrained","CMSY",1.20612325030986
"Anarhichas_minor-27",2014,0.867886689716443,"constrained","CMSY",1.09591476213187
"Aphanopus_carbo-27",1986,0.954818456488546,"constrained","CMSY",NA
"Aphanopus_carbo-27",1987,0.985940393781925,"constrained","CMSY",NA
"Aphanopus_carbo-27",1988,1.0173241182813,"constrained","CMSY",NA
"Aphanopus_carbo-27",1989,1.03486565856553,"constrained","CMSY",NA
"Aphanopus_carbo-27",1990,1.04193669038387,"constrained","CMSY",1.00697706350023
"Aphanopus_carbo-27",1991,1.02044000316625,"constrained","CMSY",1.02010137283578
"Aphanopus_carbo-27",1992,0.951830347681345,"constrained","CMSY",1.01327936361566
"Aphanopus_carbo-27",1993,0.847693462003763,"constrained","CMSY",0.979353232360152
"Aphanopus_carbo-27",1994,0.804464768197262,"constrained","CMSY",0.933273054286498
"Aphanopus_carbo-27",1995,0.779063962537425,"constrained","CMSY",0.880698508717209
"Aphanopus_carbo-27",1996,0.762527841843446,"constrained","CMSY",0.829116076452648
"Aphanopus_carbo-27",1997,0.762038991287077,"constrained","CMSY",0.791157805173795
"Aphanopus_carbo-27",1998,0.767116093831054,"constrained","CMSY",0.775042331539253
"Aphanopus_carbo-27",1999,0.823111955164313,"constrained","CMSY",0.778771768932663
"Aphanopus_carbo-27",2000,0.803835265641088,"constrained","CMSY",0.783726029553396
"Aphanopus_carbo-27",2001,0.733298348734019,"constrained","CMSY",0.77788013093151
"Aphanopus_carbo-27",2002,0.649224611285064,"constrained","CMSY",0.755317254931108
"Aphanopus_carbo-27",2003,0.615692947230736,"constrained","CMSY",0.725032625611044
"Aphanopus_carbo-27",2004,0.578070314174355,"constrained","CMSY",0.676024297413052
"Aphanopus_carbo-27",2005,0.539435181113213,"constrained","CMSY",0.623144280507477
"Aphanopus_carbo-27",2006,0.538316615529267,"constrained","CMSY",0.584147933866527
"Aphanopus_carbo-27",2007,0.536880646464151,"constrained","CMSY",0.561679140902344
"Aphanopus_carbo-27",2008,0.522957292731145,"constrained","CMSY",0.543132010002426
"Aphanopus_carbo-27",2009,0.495065814823165,"constrained","CMSY",0.526531110132188
"Aphanopus_carbo-27",2010,0.474390917612926,"constrained","CMSY",0.513522257432131
"Aphanopus_carbo-27",2011,0.464728769181886,"constrained","CMSY",0.498804688162655
"Aphanopus_carbo-27",2012,0.458380990428829,"constrained","CMSY",0.48310475695559
"Aphanopus_carbo-27",2013,0.454441175507724,"constrained","CMSY",0.469401533510906
"Aphanopus_carbo-27",2014,0.448269346762133,"constrained","CMSY",0.4600422398987
"Aspitrigla_cuculus-27",1977,0.916200094294469,"constrained","CMSY",NA
"Aspitrigla_cuculus-27",1978,0.989435269017614,"constrained","CMSY",NA
"Aspitrigla_cuculus-27",1979,0.904972131052978,"constrained","CMSY",NA
"Aspitrigla_cuculus-27",1980,0.917443617307836,"constrained","CMSY",NA
"Aspitrigla_cuculus-27",1981,1.07610497718647,"constrained","CMSY",0.960831217771873
"Aspitrigla_cuculus-27",1982,1.07329038550189,"constrained","CMSY",0.992249276013358
"Aspitrigla_cuculus-27",1983,1.01101016451799,"constrained","CMSY",0.996564255113433
"Aspitrigla_cuculus-27",1984,1.02616512171053,"constrained","CMSY",1.02080285324494
"Aspitrigla_cuculus-27",1985,1.01118043973993,"constrained","CMSY",1.03955021773136
"Aspitrigla_cuculus-27",1986,0.950028662744499,"constrained","CMSY",1.01433495484297
"Aspitrigla_cuculus-27",1987,0.890107685256105,"constrained","CMSY",0.977698414793811
"Aspitrigla_cuculus-27",1988,0.830338977441226,"constrained","CMSY",0.941564177378458
"Aspitrigla_cuculus-27",1989,0.780831819636833,"constrained","CMSY",0.892497516963719
"Aspitrigla_cuculus-27",1990,0.785809090775017,"constrained","CMSY",0.847423247170736
"Aspitrigla_cuculus-27",1991,0.772325089584077,"constrained","CMSY",0.811882532538652
"Aspitrigla_cuculus-27",1992,0.747491941822869,"constrained","CMSY",0.783359383852004
"Aspitrigla_cuculus-27",1993,0.728657363356937,"constrained","CMSY",0.763023061035147
"Aspitrigla_cuculus-27",1994,0.687523653594409,"constrained","CMSY",0.744361427826662
"Aspitrigla_cuculus-27",1995,0.686639051880902,"constrained","CMSY",0.724527420047839
"Aspitrigla_cuculus-27",1996,0.675285891532861,"constrained","CMSY",0.705119580437596
"Aspitrigla_cuculus-27",1997,0.666934514419665,"constrained","CMSY",0.689008094956955
"Aspitrigla_cuculus-27",1998,0.656529975996413,"constrained","CMSY",0.67458261748485
"Aspitrigla_cuculus-27",1999,0.684117738110548,"constrained","CMSY",0.673901434388078
"Aspitrigla_cuculus-27",2000,0.704425723860555,"constrained","CMSY",0.677458768784008
"Aspitrigla_cuculus-27",2001,0.635542818055599,"constrained","CMSY",0.669510154088556
"Aspitrigla_cuculus-27",2002,0.603580494576621,"constrained","CMSY",0.656839350119947
"Aspitrigla_cuculus-27",2003,0.556066282292135,"constrained","CMSY",0.636746611379092
"Aspitrigla_cuculus-27",2004,0.533642946964874,"constrained","CMSY",0.606651653149957
"Aspitrigla_cuculus-27",2005,0.517902381322277,"constrained","CMSY",0.569346984642301
"Aspitrigla_cuculus-27",2006,0.508925039458074,"constrained","CMSY",0.544023428922796
"Aspitrigla_cuculus-27",2007,0.485879860142521,"constrained","CMSY",0.520483302035976
"Aspitrigla_cuculus-27",2008,0.481171068844269,"constrained","CMSY",0.505504259346403
"Aspitrigla_cuculus-27",2009,0.487711549754393,"constrained","CMSY",0.496317979904307
"Aspitrigla_cuculus-27",2010,0.486038804826177,"constrained","CMSY",0.489945264605087
"Aspitrigla_cuculus-27",2011,0.498630467528643,"constrained","CMSY",0.487886350219201
"Aspitrigla_cuculus-27",2012,0.509040068400884,"constrained","CMSY",0.492518391870873
"Aspitrigla_cuculus-27",2013,0.501401043488001,"constrained","CMSY",0.49656438679962
"Aspitrigla_cuculus-27",2014,0.483409911992513,"constrained","CMSY",0.495704059247244
"Boops_boops-27",1963,0.834083409213047,"constrained","CMSY",NA
"Boops_boops-27",1964,0.968464290730629,"constrained","CMSY",NA
"Boops_boops-27",1965,1.05166722693468,"constrained","CMSY",NA
"Boops_boops-27",1966,1.13369791196573,"constrained","CMSY",NA
"Boops_boops-27",1967,1.19379462509905,"constrained","CMSY",1.03634149278863
"Boops_boops-27",1968,1.22805804560268,"constrained","CMSY",1.11513642006655
