rgn_id,rgn_name,loiczid,proportionArea,csquarecode,cellarea
8,west,34087.0,1.0,7605:466:2,1244.91
8,west,34088.0,1.0,7605:466:1,1244.91
8,west,34089.0,1.0,7605:465:2,1244.91
8,west,34090.0,1.0,7605:465:1,1244.91
8,west,34091.0,1.0,7605:364:2,1244.91
8,west,34092.0,1.0,7605:364:1,1244.91
8,west,34093.0,0.72,7605:363:2,1244.91
8,west,34094.0,0.01,7605:363:1,1244.91
8,west,34095.0,0.06,7605:362:2,1244.91
8,west,34096.0,0.03,7605:362:1,1244.91
8,west,34097.0,0.03,7605:361:2,1244.91
8,west,34805.0,0.35,7605:457:4,1269.55
8,west,34806.0,1.0,7605:457:3,1269.55
8,west,34807.0,1.0,7605:456:4,1269.55
8,west,34808.0,1.0,7605:456:3,1269.55
8,west,34809.0,1.0,7605:455:4,1269.55
8,west,34810.0,1.0,7605:455:3,1269.55
8,west,34811.0,1.0,7605:354:4,1269.55
8,west,34812.0,1.0,7605:354:3,1269.55
8,west,34813.0,1.0,7605:353:4,1269.55
8,west,34814.0,0.52,7605:353:3,1269.55
8,west,34815.0,0.16,7605:352:4,1269.55
8,west,34816.0,0.05,7605:352:3,1269.55
8,west,34817.0,0.05,7605:351:4,1269.55
8,west,34818.0,0.01,7605:351:3,1269.55
8,west,34819.0,0.02,7605:350:4,1269.55
8,west,35525.0,0.48,7605:457:2,1294.1
8,west,35526.0,1.0,7605:457:1,1294.1
8,west,35527.0,1.0,7605:456:2,1294.1
8,west,35528.0,1.0,7605:456:1,1294.1
8,west,35529.0,1.0,7605:455:2,1294.1
8,west,35530.0,1.0,7605:455:1,1294.1
8,west,35531.0,1.0,7605:354:2,1294.1
8,west,35532.0,1.0,7605:354:1,1294.1
8,west,35533.0,1.0,7605:353:2,1294.1
8,west,35534.0,0.98,7605:353:1,1294.1
8,west,35535.0,0.88,7605:352:2,1294.1
8,west,35536.0,0.29,7605:352:1,1294.1
8,west,35539.0,0.07,7605:350:2,1294.1
8,west,36245.0,0.5,7605:247:4,1318.55
8,west,36246.0,1.0,7605:247:3,1318.55
8,west,36247.0,1.0,7605:246:4,1318.55
8,west,36248.0,1.0,7605:246:3,1318.55
8,west,36249.0,1.0,7605:245:4,1318.55
8,west,36250.0,1.0,7605:245:3,1318.55
8,west,36251.0,1.0,7605:144:4,1318.55
8,west,36252.0,1.0,7605:144:3,1318.55
8,west,36253.0,1.0,7605:143:4,1318.55
8,west,36254.0,1.0,7605:143:3,1318.55
8,west,36255.0,1.0,7605:142:4,1318.55
8,west,36256.0,0.74,7605:142:3,1318.55
8,west,36257.0,0.06,7605:141:4,1318.55
8,west,36258.0,0.23,7605:141:3,1318.55
8,west,36259.0,0.23,7605:140:4,1318.55
8,west,36260.0,0.19,7605:140:3,1318.55
8,west,36965.0,0.61,7605:247:2,1342.89
8,west,36966.0,1.0,7605:247:1,1342.89
8,west,36967.0,1.0,7605:246:2,1342.89
8,west,36968.0,1.0,7605:246:1,1342.89
8,west,36969.0,1.0,7605:245:2,1342.89
8,west,36970.0,1.0,7605:245:1,1342.89
8,west,36971.0,1.0,7605:144:2,1342.89
8,west,36972.0,1.0,7605:144:1,1342.89
8,west,36973.0,1.0,7605:143:2,1342.89
8,west,36974.0,1.0,7605:143:1,1342.89
8,west,36975.0,1.0,7605:142:2,1342.89
8,west,36976.0,0.78,7605:142:1,1342.89
8,west,36977.0,0.44,7605:141:2,1342.89
8,west,36978.0,0.36,7605:141:1,1342.89
8,west,36979.0,0.26,7605:140:2,1342.89
8,west,36980.0,0.11,7605:140:1,1342.89
8,west,37684.0,0.01,7605:238:3,1367.14
8,west,37685.0,0.91,7605:237:4,1367.14
8,west,37686.0,1.0,7605:237:3,1367.14
8,west,37687.0,1.0,7605:236:4,1367.14
8,west,37688.0,1.0,7605:236:3,1367.14
8,west,37689.0,1.0,7605:235:4,1367.14
8,west,37690.0,1.0,7605:235:3,1367.14
8,west,37691.0,1.0,7605:134:4,1367.14
8,west,37692.0,1.0,7605:134:3,1367.14
8,west,37693.0,1.0,7605:133:4,1367.14
8,west,37694.0,1.0,7605:133:3,1367.14
8,west,37695.0,1.0,7605:132:4,1367.14
8,west,37696.0,1.0,7605:132:3,1367.14
8,west,37697.0,0.94,7605:131:4,1367.14
8,west,37698.0,0.1,7605:131:3,1367.14
8,west,37699.0,0.04,7605:130:4,1367.14
8,west,38405.0,0.79,7605:237:2,1391.28
8,west,38406.0,1.0,7605:237:1,1391.28
8,west,38407.0,1.0,7605:236:2,1391.28
8,west,38408.0,1.0,7605:236:1,1391.28
8,west,38409.0,1.0,7605:235:2,1391.28
8,west,38410.0,1.0,7605:235:1,1391.28
8,west,38411.0,1.0,7605:134:2,1391.28
8,west,38412.0,1.0,7605:134:1,1391.28
8,west,38413.0,1.0,7605:133:2,1391.28
8,west,38414.0,1.0,7605:133:1,1391.28
8,west,38415.0,1.0,7605:132:2,1391.28
8,west,38416.0,1.0,7605:132:1,1391.28
8,west,38417.0,1.0,7605:131:2,1391.28
8,west,38418.0,0.78,7605:131:1,1391.28
8,west,38419.0,0.11,7605:130:2,1391.28
8,west,38420.0,0.01,7605:130:1,1391.28
8,west,38421.0,0.02,7604:239:2,1391.28
8,west,39125.0,0.33,7605:227:4,1415.31
8,west,39126.0,1.0,7605:227:3,1415.31
8,west,39127.0,1.0,7605:226:4,1415.31
8,west,39128.0,1.0,7605:226:3,1415.31
8,west,39129.0,1.0,7605:225:4,1415.31
8,west,39130.0,1.0,7605:225:3,1415.31
8,west,39131.0,1.0,7605:124:4,1415.31
8,west,39132.0,1.0,7605:124:3,1415.31
8,west,39133.0,1.0,7605:123:4,1415.31
8,west,39134.0,1.0,7605:123:3,1415.31
8,west,39135.0,1.0,7605:122:4,1415.31
8,west,39136.0,1.0,7605:122:3,1415.31
8,west,39137.0,1.0,7605:121:4,1415.31
8,west,39138.0,1.0,7605:121:3,1415.31
8,west,39139.0,0.98,7605:120:4,1415.31
8,west,39140.0,0.33,7605:120:3,1415.31
8,west,39141.0,0.01,7604:229:4,1415.31
8,west,39845.0,0.01,7605:227:2,1439.24
8,west,39846.0,0.88,7605:227:1,1439.24
8,west,39847.0,1.0,7605:226:2,1439.24
8,west,39848.0,1.0,7605:226:1,1439.24
8,west,39849.0,1.0,7605:225:2,1439.24
8,west,39850.0,1.0,7605:225:1,1439.24
8,west,39851.0,1.0,7605:124:2,1439.24
8,west,39852.0,1.0,7605:124:1,1439.24
8,west,39853.0,1.0,7605:123:2,1439.24
8,west,39854.0,1.0,7605:123:1,1439.24
8,west,39855.0,1.0,7605:122:2,1439.24
8,west,39856.0,1.0,7605:122:1,1439.24
8,west,39857.0,1.0,7605:121:2,1439.24
8,west,39858.0,1.0,7605:121:1,1439.24
8,west,39859.0,1.0,7605:120:2,1439.24
8,west,39860.0,0.87,7605:120:1,1439.24
8,west,39861.0,0.37,7604:229:2,1439.24
8,west,39862.0,0.12,7604:229:1,1439.24
8,west,39863.0,0.01,7604:228:2,1439.24
8,west,40566.0,0.64,7605:217:3,1463.06
8,west,40567.0,1.0,7605:216:4,1463.06
8,west,40568.0,1.0,7605:216:3,1463.06
8,west,40569.0,1.0,7605:215:4,1463.06
8,west,40570.0,1.0,7605:215:3,1463.06
8,west,40571.0,1.0,7605:114:4,1463.06
8,west,40572.0,1.0,7605:114:3,1463.06
8,west,40573.0,1.0,7605:113:4,1463.06
8,west,40574.0,1.0,7605:113:3,1463.06
8,west,40575.0,1.0,7605:112:4,1463.06
8,west,40576.0,1.0,7605:112:3,1463.06
8,west,40577.0,1.0,7605:111:4,1463.06
8,west,40578.0,1.0,7605:111:3,1463.06
8,west,40579.0,1.0,7605:110:4,1463.06
8,west,40580.0,1.0,7605:110:3,1463.06
8,west,40581.0,0.89,7604:219:4,1463.06
8,west,40582.0,0.39,7604:219:3,1463.06
8,west,40583.0,0.07,7604:218:4,1463.06
8,west,40584.0,0.02,7604:218:3,1463.06
8,west,41286.0,0.5,7605:217:1,1486.76
8,west,41287.0,1.0,7605:216:2,1486.76
8,west,41288.0,1.0,7605:216:1,1486.76
8,west,41289.0,1.0,7605:215:2,1486.76
8,west,41290.0,1.0,7605:215:1,1486.76
8,west,41291.0,1.0,7605:114:2,1486.76
8,west,41292.0,1.0,7605:114:1,1486.76
8,west,41293.0,1.0,7605:113:2,1486.76
8,west,41294.0,1.0,7605:113:1,1486.76
8,west,41295.0,1.0,7605:112:2,1486.76
8,west,41296.0,1.0,7605:112:1,1486.76
8,west,41297.0,1.0,7605:111:2,1486.76
8,west,41298.0,1.0,7605:111:1,1486.76
8,west,41299.0,1.0,7605:110:2,1486.76
8,west,41300.0,1.0,7605:110:1,1486.76
8,west,41301.0,1.0,7604:219:2,1486.76
8,west,41302.0,0.97,7604:219:1,1486.76
8,west,41303.0,0.61,7604:218:2,1486.76
8,west,41304.0,0.19,7604:218:1,1486.76
8,west,41305.0,0.03,7604:217:2,1486.76
8,west,41308.0,0.05,7604:216:1,1486.76
8,west,41309.0,0.14,7604:215:2,1486.76
8,west,41310.0,0.09,7604:215:1,1486.76
8,west,42006.0,0.01,7605:207:3,1510.36
8,west,42007.0,0.21,7605:206:4,1510.36
8,west,42008.0,0.66,7605:206:3,1510.36
8,west,42009.0,1.0,7605:205:4,1510.36
8,west,42010.0,1.0,7605:205:3,1510.36
8,west,42011.0,1.0,7605:104:4,1510.36
8,west,42012.0,1.0,7605:104:3,1510.36
8,west,42013.0,1.0,7605:103:4,1510.36
8,west,42014.0,1.0,7605:103:3,1510.36
8,west,42015.0,1.0,7605:102:4,1510.36
8,west,42016.0,1.0,7605:102:3,1510.36
8,west,42017.0,1.0,7605:101:4,1510.36
8,west,42018.0,1.0,7605:101:3,1510.36
8,west,42019.0,1.0,7605:100:4,1510.36
8,west,42020.0,1.0,7605:100:3,1510.36
8,west,42021.0,1.0,7604:209:4,1510.36
8,west,42022.0,1.0,7604:209:3,1510.36
8,west,42023.0,1.0,7604:208:4,1510.36
8,west,42024.0,0.8,7604:208:3,1510.36
8,west,42025.0,0.5,7604:207:4,1510.36
8,west,42026.0,0.71,7604:207:3,1510.36
8,west,42027.0,0.61,7604:206:4,1510.36
8,west,42028.0,0.58,7604:206:3,1510.36
8,west,42029.0,0.27,7604:205:4,1510.36
8,west,42030.0,0.08,7604:205:3,1510.36
8,west,42031.0,0.03,7604:104:4,1510.36
8,west,42729.0,0.53,7605:205:2,1533.83
8,west,42730.0,1.0,7605:205:1,1533.83
8,west,42731.0,1.0,7605:104:2,1533.83
8,west,42732.0,1.0,7605:104:1,1533.83
8,west,42733.0,1.0,7605:103:2,1533.83
8,west,42734.0,1.0,7605:103:1,1533.83
8,west,42735.0,1.0,7605:102:2,1533.83
8,west,42736.0,1.0,7605:102:1,1533.83
8,west,42737.0,1.0,7605:101:2,1533.83
8,west,42738.0,1.0,7605:101:1,1533.83
8,west,42739.0,1.0,7605:100:2,1533.83
8,west,42740.0,1.0,7605:100:1,1533.83
8,west,42741.0,1.0,7604:209:2,1533.83
8,west,42742.0,1.0,7604:209:1,1533.83
8,west,42743.0,1.0,7604:208:2,1533.83
8,west,42744.0,1.0,7604:208:1,1533.83
8,west,42745.0,1.0,7604:207:2,1533.83
8,west,42746.0,1.0,7604:207:1,1533.83
8,west,42747.0,1.0,7604:206:2,1533.83
8,west,42748.0,1.0,7604:206:1,1533.83
8,west,42749.0,0.99,7604:205:2,1533.83
8,west,42750.0,0.49,7604:205:1,1533.83
8,west,42751.0,0.1,7604:104:2,1533.83
8,west,42752.0,0.11,7604:104:1,1533.83
8,west,43450.0,0.31,7505:495:3,1557.19
8,west,43451.0,0.93,7505:394:4,1557.19
8,west,43452.0,1.0,7505:394:3,1557.19
8,west,43453.0,1.0,7505:393:4,1557.19
8,west,43454.0,1.0,7505:393:3,1557.19
8,west,43455.0,1.0,7505:392:4,1557.19
8,west,43456.0,1.0,7505:392:3,1557.19
8,west,43457.0,1.0,7505:391:4,1557.19
8,west,43458.0,1.0,7505:391:3,1557.19
8,west,43459.0,1.0,7505:390:4,1557.19
8,west,43460.0,1.0,7505:390:3,1557.19
8,west,43461.0,1.0,7504:499:4,1557.19
8,west,43462.0,1.0,7504:499:3,1557.19
8,west,43463.0,1.0,7504:498:4,1557.19
8,west,43464.0,1.0,7504:498:3,1557.19
8,west,43465.0,1.0,7504:497:4,1557.19
8,west,43466.0,1.0,7504:497:3,1557.19
8,west,43467.0,1.0,7504:496:4,1557.19
8,west,43468.0,1.0,7504:496:3,1557.19
8,west,43469.0,1.0,7504:495:4,1557.19
8,west,43470.0,0.99,7504:495:3,1557.19
8,west,43471.0,0.94,7504:394:4,1557.19
8,west,43472.0,0.77,7504:394:3,1557.19
8,west,44171.0,0.09,7505:394:2,1580.44
8,west,44172.0,0.77,7505:394:1,1580.44
8,west,44173.0,1.0,7505:393:2,1580.44
8,west,44174.0,1.0,7505:393:1,1580.44
8,west,44175.0,1.0,7505:392:2,1580.44
8,west,44176.0,1.0,7505:392:1,1580.44
8,west,44177.0,1.0,7505:391:2,1580.44
8,west,44178.0,1.0,7505:391:1,1580.44
8,west,44179.0,1.0,7505:390:2,1580.44
8,west,44180.0,1.0,7505:390:1,1580.44
8,west,44181.0,1.0,7504:499:2,1580.44
8,west,44182.0,1.0,7504:499:1,1580.44
8,west,44183.0,1.0,7504:498:2,1580.44
8,west,44184.0,1.0,7504:498:1,1580.44
8,west,44185.0,1.0,7504:497:2,1580.44
8,west,44186.0,1.0,7504:497:1,1580.44
8,west,44187.0,1.0,7504:496:2,1580.44
8,west,44188.0,1.0,7504:496:1,1580.44
8,west,44189.0,1.0,7504:495:2,1580.44
8,west,44190.0,1.0,7504:495:1,1580.44
8,west,44191.0,1.0,7504:394:2,1580.44
8,west,44192.0,1.0,7504:394:1,1580.44
8,west,44892.0,0.02,7505:384:3,1603.56
8,west,44893.0,0.52,7505:383:4,1603.56
8,west,44894.0,0.96,7505:383:3,1603.56
8,west,44895.0,1.0,7505:382:4,1603.56
8,west,44896.0,1.0,7505:382:3,1603.56
8,west,44897.0,1.0,7505:381:4,1603.56
8,west,44898.0,1.0,7505:381:3,1603.56
8,west,44899.0,1.0,7505:380:4,1603.56
8,west,44900.0,1.0,7505:380:3,1603.56
8,west,44901.0,1.0,7504:489:4,1603.56
8,west,44902.0,1.0,7504:489:3,1603.56
8,west,44903.0,1.0,7504:488:4,1603.56
8,west,44904.0,1.0,7504:488:3,1603.56
8,west,44905.0,1.0,7504:487:4,1603.56
8,west,44906.0,1.0,7504:487:3,1603.56
8,west,44907.0,1.0,7504:486:4,1603.56
8,west,44908.0,1.0,7504:486:3,1603.56
8,west,44909.0,1.0,7504:485:4,1603.56
8,west,44910.0,1.0,7504:485:3,1603.56
8,west,44911.0,1.0,7504:384:4,1603.56
8,west,44912.0,1.0,7504:384:3,1603.56
8,west,44913.0,1.0,7504:383:4,1603.56
8,west,44914.0,1.0,7504:383:3,1603.56
8,west,44915.0,1.0,7504:382:4,1603.56
8,west,44916.0,1.0,7504:382:3,1603.56
8,west,45614.0,0.12,7505:383:1,1626.56
8,west,45615.0,0.56,7505:382:2,1626.56
8,west,45616.0,0.93,7505:382:1,1626.56
8,west,45617.0,1.0,7505:381:2,1626.56
8,west,45618.0,1.0,7505:381:1,1626.56
8,west,45619.0,1.0,7505:380:2,1626.56
8,west,45620.0,1.0,7505:380:1,1626.56
8,west,45621.0,1.0,7504:489:2,1626.56
8,west,45622.0,1.0,7504:489:1,1626.56
8,west,45623.0,1.0,7504:488:2,1626.56
8,west,45624.0,1.0,7504:488:1,1626.56
8,west,45625.0,1.0,7504:487:2,1626.56
8,west,45626.0,1.0,7504:487:1,1626.56
8,west,45627.0,1.0,7504:486:2,1626.56
8,west,45628.0,1.0,7504:486:1,1626.56
8,west,45629.0,1.0,7504:485:2,1626.56
8,west,45630.0,1.0,7504:485:1,1626.56
8,west,45631.0,1.0,7504:384:2,1626.56
8,west,45632.0,1.0,7504:384:1,1626.56
8,west,45633.0,1.0,7504:383:2,1626.56
8,west,45634.0,1.0,7504:383:1,1626.56
8,west,45635.0,1.0,7504:382:2,1626.56
8,west,45636.0,1.0,7504:382:1,1626.56
8,west,46336.0,0.03,7505:372:3,1649.43
8,west,46337.0,0.27,7505:371:4,1649.43
8,west,46338.0,0.55,7505:371:3,1649.43
8,west,46339.0,0.76,7505:370:4,1649.43
8,west,46340.0,0.95,7505:370:3,1649.43
8,west,46341.0,1.0,7504:479:4,1649.43
8,west,46342.0,1.0,7504:479:3,1649.43
8,west,46343.0,1.0,7504:478:4,1649.43
8,west,46344.0,1.0,7504:478:3,1649.43
8,west,46345.0,1.0,7504:477:4,1649.43
8,west,46346.0,1.0,7504:477:3,1649.43
8,west,46347.0,1.0,7504:476:4,1649.43
8,west,46348.0,1.0,7504:476:3,1649.43
8,west,46349.0,1.0,7504:475:4,1649.43
8,west,46350.0,1.0,7504:475:3,1649.43
8,west,46351.0,1.0,7504:374:4,1649.43
8,west,46352.0,1.0,7504:374:3,1649.43
8,west,46353.0,1.0,7504:373:4,1649.43
8,west,46354.0,1.0,7504:373:3,1649.43
8,west,46355.0,1.0,7504:372:4,1649.43
8,west,46356.0,1.0,7504:372:3,1649.43
8,west,47061.0,0.11,7504:479:2,1672.18
8,west,47062.0,0.35,7504:479:1,1672.18
8,west,47063.0,0.68,7504:478:2,1672.18
8,west,47064.0,0.97,7504:478:1,1672.18
8,west,47065.0,1.0,7504:477:2,1672.18
8,west,47066.0,1.0,7504:477:1,1672.18
8,west,47067.0,1.0,7504:476:2,1672.18
8,west,47068.0,1.0,7504:476:1,1672.18
8,west,47069.0,1.0,7504:475:2,1672.18
8,west,47070.0,1.0,7504:475:1,1672.18
8,west,47071.0,1.0,7504:374:2,1672.18
8,west,47072.0,1.0,7504:374:1,1672.18
8,west,47073.0,1.0,7504:373:2,1672.18
8,west,47074.0,1.0,7504:373:1,1672.18
8,west,47075.0,1.0,7504:372:2,1672.18
8,west,47076.0,1.0,7504:372:1,1672.18
8,west,47784.0,0.05,7504:468:3,1694.81
8,west,47785.0,0.31,7504:467:4,1694.81
8,west,47786.0,0.52,7504:467:3,1694.81
8,west,47787.0,0.7,7504:466:4,1694.81
8,west,47788.0,0.83,7504:466:3,1694.81
8,west,47789.0,0.95,7504:465:4,1694.81
8,west,47790.0,1.0,7504:465:3,1694.81
8,west,47791.0,1.0,7504:364:4,1694.81
8,west,47792.0,1.0,7504:364:3,1694.81
8,west,47793.0,1.0,7504:363:4,1694.81
8,west,47794.0,1.0,7504:363:3,1694.81
8,west,47795.0,1.0,7504:362:4,1694.81
8,west,47796.0,0.95,7504:362:3,1694.81
8,west,48510.0,0.08,7504:465:1,1717.3
8,west,48511.0,0.2,7504:364:2,1717.3
8,west,48512.0,0.2,7504:364:1,1717.3
8,west,48513.0,0.2,7504:363:2,1717.3
8,west,48514.0,0.18,7504:363:1,1717.3
8,west,48515.0,0.07,7504:362:2,1717.3
9,east,4601.0,0.93,7803:469:4,175.24
9,east,4602.0,1.0,7803:469:3,175.24
9,east,4603.0,1.0,7803:468:4,175.24
9,east,4604.0,1.0,7803:468:3,175.24
9,east,4605.0,1.0,7803:467:4,175.24
9,east,4606.0,1.0,7803:467:3,175.24
9,east,4607.0,1.0,7803:466:4,175.24
9,east,4608.0,1.0,7803:466:3,175.24
9,east,4609.0,1.0,7803:465:4,175.24
9,east,4610.0,1.0,7803:465:3,175.24
9,east,4611.0,1.0,7803:364:4,175.24
9,east,4612.0,1.0,7803:364:3,175.24
9,east,4613.0,1.0,7803:363:4,175.24
9,east,4614.0,1.0,7803:363:3,175.24
9,east,4615.0,1.0,7803:362:4,175.24
9,east,4616.0,1.0,7803:362:3,175.24
9,east,4617.0,1.0,7803:361:4,175.24
9,east,4618.0,1.0,7803:361:3,175.24
9,east,4619.0,1.0,7803:360:4,175.24
9,east,4620.0,1.0,7803:360:3,175.24
9,east,4621.0,1.0,7802:469:4,175.24
9,east,4622.0,1.0,7802:469:3,175.24
9,east,4623.0,1.0,7802:468:4,175.24
9,east,4624.0,1.0,7802:468:3,175.24
9,east,4625.0,1.0,7802:467:4,175.24
9,east,4626.0,1.0,7802:467:3,175.24
9,east,4627.0,1.0,7802:466:4,175.24
9,east,4628.0,1.0,7802:466:3,175.24
9,east,4629.0,1.0,7802:465:4,175.24
9,east,4630.0,0.98,7802:465:3,175.24
9,east,4631.0,0.9,7802:364:4,175.24
9,east,4632.0,0.9,7802:364:3,175.24
9,east,4633.0,0.9,7802:363:4,175.24
9,east,4634.0,0.9,7802:363:3,175.24
9,east,4635.0,0.9,7802:362:4,175.24
9,east,4636.0,0.9,7802:362:3,175.24
9,east,4637.0,0.9,7802:361:4,175.24
9,east,4638.0,0.9,7802:361:3,175.24
9,east,4639.0,0.83,7802:360:4,175.24
9,east,4640.0,0.8,7802:360:3,175.24
9,east,4641.0,0.8,7801:469:4,175.24
9,east,4642.0,0.8,7801:469:3,175.24
9,east,4643.0,0.8,7801:468:4,175.24
9,east,4644.0,0.8,7801:468:3,175.24
9,east,4645.0,0.7,7801:467:4,175.24
9,east,4646.0,0.7,7801:467:3,175.24
9,east,4647.0,0.7,7801:466:4,175.24
9,east,4648.0,0.64,7801:466:3,175.24
9,east,4649.0,0.6,7801:465:4,175.24
9,east,4650.0,0.6,7801:465:3,175.24
9,east,4651.0,0.55,7801:364:4,175.24
9,east,4652.0,0.5,7801:364:3,175.24
9,east,4653.0,0.5,7801:363:4,175.24
9,east,4654.0,0.44,7801:363:3,175.24
9,east,4655.0,0.4,7801:362:4,175.24
9,east,4656.0,0.38,7801:362:3,175.24
9,east,4657.0,0.3,7801:361:4,175.24
9,east,4658.0,0.3,7801:361:3,175.24
9,east,4659.0,0.22,7801:360:4,175.24
9,east,4660.0,0.2,7801:360:3,175.24
9,east,4661.0,0.16,7800:469:4,175.24
9,east,4662.0,0.1,7800:469:3,175.24
9,east,4663.0,0.02,7800:468:4,175.24
9,east,5321.0,1.0,7803:469:2,202.16
9,east,5322.0,1.0,7803:469:1,202.16
9,east,5323.0,1.0,7803:468:2,202.16
9,east,5324.0,1.0,7803:468:1,202.16
9,east,5325.0,1.0,7803:467:2,202.16
9,east,5326.0,1.0,7803:467:1,202.16
9,east,5327.0,1.0,7803:466:2,202.16
9,east,5328.0,1.0,7803:466:1,202.16
9,east,5329.0,1.0,7803:465:2,202.16
9,east,5330.0,1.0,7803:465:1,202.16
9,east,5331.0,1.0,7803:364:2,202.16
9,east,5332.0,1.0,7803:364:1,202.16
9,east,5333.0,1.0,7803:363:2,202.16
9,east,5334.0,1.0,7803:363:1,202.16
9,east,5335.0,1.0,7803:362:2,202.16
9,east,5336.0,1.0,7803:362:1,202.16
9,east,5337.0,1.0,7803:361:2,202.16
9,east,5338.0,1.0,7803:361:1,202.16
9,east,5339.0,1.0,7803:360:2,202.16
9,east,5340.0,1.0,7803:360:1,202.16
9,east,5341.0,1.0,7802:469:2,202.16
9,east,5342.0,1.0,7802:469:1,202.16
9,east,5343.0,1.0,7802:468:2,202.16
9,east,5344.0,1.0,7802:468:1,202.16
9,east,5345.0,1.0,7802:467:2,202.16
9,east,5346.0,1.0,7802:467:1,202.16
9,east,5347.0,1.0,7802:466:2,202.16
9,east,5348.0,1.0,7802:466:1,202.16
9,east,5349.0,1.0,7802:465:2,202.16
9,east,5350.0,1.0,7802:465:1,202.16
9,east,5351.0,1.0,7802:364:2,202.16
9,east,5352.0,1.0,7802:364:1,202.16
9,east,5353.0,1.0,7802:363:2,202.16
9,east,5354.0,1.0,7802:363:1,202.16
9,east,5355.0,1.0,7802:362:2,202.16
9,east,5356.0,1.0,7802:362:1,202.16
9,east,5357.0,1.0,7802:361:2,202.16
9,east,5358.0,1.0,7802:361:1,202.16
9,east,5359.0,1.0,7802:360:2,202.16
9,east,5360.0,1.0,7802:360:1,202.16
9,east,5361.0,1.0,7801:469:2,202.16
9,east,5362.0,1.0,7801:469:1,202.16
9,east,5363.0,1.0,7801:468:2,202.16
9,east,5364.0,1.0,7801:468:1,202.16
9,east,5365.0,1.0,7801:467:2,202.16
9,east,5366.0,1.0,7801:467:1,202.16
9,east,5367.0,1.0,7801:466:2,202.16
9,east,5368.0,1.0,7801:466:1,202.16
9,east,5369.0,1.0,7801:465:2,202.16
9,east,5370.0,1.0,7801:465:1,202.16
9,east,5371.0,1.0,7801:364:2,202.16
9,east,5372.0,1.0,7801:364:1,202.16
9,east,5373.0,1.0,7801:363:2,202.16
9,east,5374.0,1.0,7801:363:1,202.16
9,east,5375.0,1.0,7801:362:2,202.16
9,east,5376.0,1.0,7801:362:1,202.16
9,east,5377.0,1.0,7801:361:2,202.16
9,east,5378.0,1.0,7801:361:1,202.16
9,east,5379.0,1.0,7801:360:2,202.16
9,east,5380.0,1.0,7801:360:1,202.16
9,east,5381.0,1.0,7800:469:2,202.16
9,east,5382.0,1.0,7800:469:1,202.16
9,east,5383.0,1.0,7800:468:2,202.16
9,east,5384.0,0.97,7800:468:1,202.16
9,east,5385.0,0.9,7800:467:2,202.16
9,east,5386.0,0.82,7800:467:1,202.16
9,east,5387.0,0.76,7800:466:2,202.16
9,east,5388.0,0.69,7800:466:1,202.16
9,east,5389.0,0.6,7800:465:2,202.16
9,east,5390.0,0.52,7800:465:1,202.16
9,east,5391.0,0.45,7800:364:2,202.16
9,east,5392.0,0.37,7800:364:1,202.16
9,east,5393.0,0.29,7800:363:2,202.16
9,east,5394.0,0.2,7800:363:1,202.16
9,east,5395.0,0.11,7800:362:2,202.16
9,east,5396.0,0.03,7800:362:1,202.16
9,east,6041.0,1.0,7803:459:4,229.07
9,east,6042.0,1.0,7803:459:3,229.07
9,east,6043.0,1.0,7803:458:4,229.07
9,east,6044.0,1.0,7803:458:3,229.07
9,east,6045.0,1.0,7803:457:4,229.07
9,east,6046.0,1.0,7803:457:3,229.07
9,east,6047.0,1.0,7803:456:4,229.07
9,east,6048.0,1.0,7803:456:3,229.07
9,east,6049.0,1.0,7803:455:4,229.07
9,east,6050.0,1.0,7803:455:3,229.07
9,east,6051.0,1.0,7803:354:4,229.07
9,east,6052.0,1.0,7803:354:3,229.07
9,east,6053.0,1.0,7803:353:4,229.07
9,east,6054.0,1.0,7803:353:3,229.07
9,east,6055.0,1.0,7803:352:4,229.07
9,east,6056.0,1.0,7803:352:3,229.07
9,east,6057.0,1.0,7803:351:4,229.07
9,east,6058.0,1.0,7803:351:3,229.07
9,east,6059.0,1.0,7803:350:4,229.07
9,east,6060.0,1.0,7803:350:3,229.07
9,east,6061.0,1.0,7802:459:4,229.07
9,east,6062.0,1.0,7802:459:3,229.07
9,east,6063.0,1.0,7802:458:4,229.07
9,east,6064.0,1.0,7802:458:3,229.07
9,east,6065.0,1.0,7802:457:4,229.07
9,east,6066.0,1.0,7802:457:3,229.07
9,east,6067.0,1.0,7802:456:4,229.07
9,east,6068.0,1.0,7802:456:3,229.07
9,east,6069.0,1.0,7802:455:4,229.07
9,east,6070.0,1.0,7802:455:3,229.07
9,east,6071.0,1.0,7802:354:4,229.07
9,east,6072.0,1.0,7802:354:3,229.07
9,east,6073.0,1.0,7802:353:4,229.07
9,east,6074.0,1.0,7802:353:3,229.07
9,east,6075.0,1.0,7802:352:4,229.07
9,east,6076.0,1.0,7802:352:3,229.07
9,east,6077.0,1.0,7802:351:4,229.07
9,east,6078.0,1.0,7802:351:3,229.07
9,east,6079.0,1.0,7802:350:4,229.07
9,east,6080.0,1.0,7802:350:3,229.07
9,east,6081.0,1.0,7801:459:4,229.07
9,east,6082.0,1.0,7801:459:3,229.07
9,east,6083.0,1.0,7801:458:4,229.07
9,east,6084.0,1.0,7801:458:3,229.07
9,east,6085.0,1.0,7801:457:4,229.07
9,east,6086.0,1.0,7801:457:3,229.07
