iucn_sid,iucn_rgn_name,presence,origin,distribution_code,rgn_id,ohi_rgn_name,comname,sciname,ico_gl,ico_rgn_id,subpop,cat
13006,Sao Tomé and Principe,Extant,Native,Native,NA,Sao Tome and Principe,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,El Salvador,Extant,Native,Native,NA,El Salvador,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Sint Maarten (Dutch part),Extant,Native,Native,NA,Sint Maarten,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Turks and Caicos Islands,Extant,Native,Native,NA,Turks and Caicos Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,French Southern Territories,Extant,Native,Native,NA,Amsterdam Island and Saint Paul Island,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,French Southern Territories,Extant,Native,Native,NA,Crozet Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,French Southern Territories,Extant,Native,Native,NA,Kerguelen Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Togo,Extant,Native,Native,NA,Togo,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Timor-Leste,Extant,Native,Native,NA,East Timor,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Tunisia,Extant,Native,Native,NA,Tunisia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Tonga,Extant,Native,Native,NA,Tonga,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Trinidad and Tobago,Extant,Native,Native,NA,Trinidad and Tobago,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Tuvalu,Extant,Native,Native,NA,Tuvalu,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Taiwan, Province of China",Extant,Native,Native,NA,Taiwan,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Tanzania, United Republic of",Extant,Native,Native,NA,Tanzania,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,United States,Extant,Native,Native,1,Alaska,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Uruguay,Extant,Native,Native,NA,Uruguay,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Saint Vincent and the Grenadines,Extant,Native,Native,NA,Saint Vincent and the Grenadines,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Venezuela, Bolivarian Republic of",Extant,Native,Native,NA,Venezuela,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Virgin Islands, British",Extant,Native,Native,NA,British Virgin Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Virgin Islands, U.S.",Extant,Native,Native,NA,Puerto Rico and Virgin Islands of the United States,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Viet Nam,Extant,Native,Native,NA,Vietnam,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Vanuatu,Extant,Native,Native,NA,Vanuatu,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Wallis and Futuna,Extant,Native,Native,NA,Wallis and Futuna,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Samoa,Extant,Native,Native,NA,Samoa,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Yemen,Extant,Native,Native,NA,Yemen,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,South Africa,Extant,Native,Native,NA,South Africa,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
132832,American Samoa,Extant,Native,Native,NA,American Samoa,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Australia,Extant,Native,Native,NA,Australia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Cook Islands,Extant,Native,Native,NA,Cook Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Fiji,Extant,Native,Native,NA,Fiji,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,"Micronesia, Federated States of",Extant,Native,Native,NA,Micronesia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Guam,Extant,Native,Native,NA,Northern Mariana Islands and Guam,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Kiribati,Extant,Native,Native,NA,Kiribati,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Marshall Islands,Extant,Native,Native,NA,Marshall Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Northern Mariana Islands,Extant,Native,Native,NA,Northern Mariana Islands and Guam,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,New Caledonia,Extant,Native,Native,NA,New Caledonia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Nauru,Extant,Native,Native,NA,Nauru,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Niue,Extant,Native,Native,NA,Niue,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,New Zealand,Extant,Native,Native,NA,New Zealand,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,French Polynesia,Extant,Native,Native,NA,French Polynesia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Papua New Guinea,Extant,Native,Native,NA,Papua New Guinea,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Palau,Extant,Native,Native,NA,Palau,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Solomon Islands,Extant,Native,Native,NA,Solomon Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Tokelau,Extant,Native,Native,NA,Tokelau,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Tonga,Extant,Native,Native,NA,Tonga,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Tuvalu,Extant,Native,Native,NA,Tuvalu,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Vanuatu,Extant,Native,Native,NA,Vanuatu,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
132832,Wallis and Futuna,Extant,Native,Native,NA,Wallis and Futuna,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Oceania subpopulation,EN
22694473,Canada,Extant,Native,Native,2,Nunavut,Ivory Gull,Pagophila eburnea,FALSE,2,NA,NT
22694473,Canada,Extant,Native,Native,3,Beaufort,Ivory Gull,Pagophila eburnea,FALSE,3,NA,NT
22694473,Greenland,Extant,Native,Native,8,West Greenland,Ivory gull,Pagophila eburnea,FALSE,8,NA,NT
22694473,Greenland,Extant,Native,Native,9,East Greenland,Ivory gull,Pagophila eburnea,FALSE,9,NA,NT
22694473,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Ivory gull,Pagophila eburnea,FALSE,5,NA,NT
22694473,Canada,Extant,Native,Native,2,Nunavut,Ivory Gull,Pagophila eburnea,FALSE,2,NA,NT
22694473,Canada,Extant,Native,Native,3,Beaufort,Ivory Gull,Pagophila eburnea,FALSE,3,NA,NT
22694473,Greenland,Extant,Native,Native,8,West Greenland,Ivory gull,Pagophila eburnea,FALSE,8,NA,NT
22694473,Greenland,Extant,Native,Native,9,East Greenland,Ivory gull,Pagophila eburnea,FALSE,9,NA,NT
22694473,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Ivory gull,Pagophila eburnea,FALSE,5,NA,NT
22694473,Canada,Extant,Native,Native,2,Nunavut,Ivory Gull,Pagophila eburnea,FALSE,2,NA,NT
22694473,Canada,Extant,Native,Native,3,Beaufort,Ivory Gull,Pagophila eburnea,FALSE,3,NA,NT
22694473,Greenland,Extant,Native,Native,8,West Greenland,Ivory gull,Pagophila eburnea,FALSE,8,NA,NT
22694473,Greenland,Extant,Native,Native,9,East Greenland,Ivory gull,Pagophila eburnea,FALSE,9,NA,NT
22694473,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Ivory gull,Pagophila eburnea,FALSE,5,NA,NT
22694473,Canada,Extant,Native,Native,2,Nunavut,Ivory Gull,Pagophila eburnea,FALSE,2,NA,NT
22694473,Canada,Extant,Native,Native,3,Beaufort,Ivory Gull,Pagophila eburnea,FALSE,3,NA,NT
22694473,Greenland,Extant,Native,Native,8,West Greenland,Ivory gull,Pagophila eburnea,FALSE,8,NA,NT
22694473,Greenland,Extant,Native,Native,9,East Greenland,Ivory gull,Pagophila eburnea,FALSE,9,NA,NT
22694473,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Ivory gull,Pagophila eburnea,FALSE,5,NA,NT
22694473,Canada,Extant,Native,Native,2,Nunavut,Ivory Gull,Pagophila eburnea,FALSE,2,NA,NT
22694473,Canada,Extant,Native,Native,3,Beaufort,Ivory Gull,Pagophila eburnea,FALSE,3,NA,NT
22694473,Greenland,Extant,Native,Native,8,West Greenland,Ivory gull,Pagophila eburnea,FALSE,8,NA,NT
22694473,Greenland,Extant,Native,Native,9,East Greenland,Ivory gull,Pagophila eburnea,FALSE,9,NA,NT
22694473,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Ivory gull,Pagophila eburnea,FALSE,5,NA,NT
15421,Canada,Extant,Native,Native,2,Nunavut,Killer Whale,Orcinus orca,FALSE,2,NA,DD
15421,Canada,Extant,Native,Native,3,Beaufort,Killer Whale,Orcinus orca,FALSE,3,NA,DD
15421,Greenland,Extant,Native,Native,8,West Greenland,Killer whale,Orcinus orca,FALSE,8,NA,DD
15421,Greenland,Extant,Native,Native,9,East Greenland,Killer whale,Orcinus orca,FALSE,9,NA,DD
15421,Canada,Extant,Native,Native,2,Nunavut,Killer Whale,Orcinus orca,FALSE,2,NA,DD
15421,Canada,Extant,Native,Native,3,Beaufort,Killer Whale,Orcinus orca,FALSE,3,NA,DD
15421,Greenland,Extant,Native,Native,8,West Greenland,Killer whale,Orcinus orca,FALSE,8,NA,DD
15421,Greenland,Extant,Native,Native,9,East Greenland,Killer whale,Orcinus orca,FALSE,9,NA,DD
15421,Canada,Extant,Native,Native,2,Nunavut,Killer Whale,Orcinus orca,FALSE,2,NA,DD
15421,Canada,Extant,Native,Native,3,Beaufort,Killer Whale,Orcinus orca,FALSE,3,NA,DD
15421,Greenland,Extant,Native,Native,8,West Greenland,Killer whale,Orcinus orca,FALSE,8,NA,DD
15421,Greenland,Extant,Native,Native,9,East Greenland,Killer whale,Orcinus orca,FALSE,9,NA,DD
15421,Canada,Extant,Native,Native,2,Nunavut,Killer Whale,Orcinus orca,FALSE,2,NA,DD
15421,Canada,Extant,Native,Native,3,Beaufort,Killer Whale,Orcinus orca,FALSE,3,NA,DD
15421,Greenland,Extant,Native,Native,8,West Greenland,Killer whale,Orcinus orca,FALSE,8,NA,DD
15421,Greenland,Extant,Native,Native,9,East Greenland,Killer whale,Orcinus orca,FALSE,9,NA,DD
15421,Canada,Extant,Native,Native,2,Nunavut,Killer Whale,Orcinus orca,FALSE,2,NA,DD
15421,Canada,Extant,Native,Native,3,Beaufort,Killer Whale,Orcinus orca,FALSE,3,NA,DD
15421,Greenland,Extant,Native,Native,8,West Greenland,Killer whale,Orcinus orca,FALSE,8,NA,DD
15421,Greenland,Extant,Native,Native,9,East Greenland,Killer whale,Orcinus orca,FALSE,9,NA,DD
22680409,Greenland,Extant,Native,Native,8,West Greenland,King Eider,Somateria spectabilis,FALSE,8,NA,LC
22680409,Greenland,Extant,Native,Native,9,East Greenland,King Eider,Somateria spectabilis,FALSE,9,NA,LC
22680409,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,King eider,Somateria spectabilis,FALSE,5,NA,LC
22680409,Greenland,Extant,Native,Native,8,West Greenland,King Eider,Somateria spectabilis,FALSE,8,NA,LC
22680409,Greenland,Extant,Native,Native,9,East Greenland,King Eider,Somateria spectabilis,FALSE,9,NA,LC
22680409,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,King eider,Somateria spectabilis,FALSE,5,NA,LC
22680409,Greenland,Extant,Native,Native,8,West Greenland,King Eider,Somateria spectabilis,FALSE,8,NA,LC
22680409,Greenland,Extant,Native,Native,9,East Greenland,King Eider,Somateria spectabilis,FALSE,9,NA,LC
22680409,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,King eider,Somateria spectabilis,FALSE,5,NA,LC
22694837,Greenland,Extant,Native,Native,8,West Greenland,Little auk,Alle alle,FALSE,8,NA,LC
22694837,Greenland,Extant,Native,Native,9,East Greenland,Little auk,Alle alle,FALSE,9,NA,LC
22694837,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Little auk,Alle alle,FALSE,5,NA,LC
22694837,Greenland,Extant,Native,Native,8,West Greenland,Little auk,Alle alle,FALSE,8,NA,LC
22694837,Greenland,Extant,Native,Native,9,East Greenland,Little auk,Alle alle,FALSE,9,NA,LC
22694837,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Little auk,Alle alle,FALSE,5,NA,LC
22694837,Greenland,Extant,Native,Native,8,West Greenland,Little auk,Alle alle,FALSE,8,NA,LC
22694837,Greenland,Extant,Native,Native,9,East Greenland,Little auk,Alle alle,FALSE,9,NA,LC
22694837,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Little auk,Alle alle,FALSE,5,NA,LC
2474,Antigua and Barbuda,Extant,Native,Native,NA,Antigua and Barbuda,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Anguilla,Extant,Native,Native,NA,Anguilla,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Antarctica,Extant,Native,Native,NA,Antarctica,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Argentina,Extant,Native,Native,NA,Argentina,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Australia,Extant,Native,Native,NA,Australia,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Bangladesh,Extant,Native,Native,NA,Bangladesh,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Belgium,Extant,Native,Native,NA,Belgium,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Bermuda,Extant,Native,Native,NA,Bermuda,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Bonaire, Sint Eustatius and Saba",Extant,Native,Native,NA,Bonaire,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Bonaire, Sint Eustatius and Saba",Extant,Native,Native,NA,Saba,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Bonaire, Sint Eustatius and Saba",Extant,Native,Native,NA,Sint Eustatius,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Brazil,Extant,Native,Native,NA,Brazil,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Bahamas,Extant,Native,Native,NA,Bahamas,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Canada,Extant,Native,Native,2,Nunavut,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Canada,Extant,Native,Native,3,Beaufort,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Chile,Extant,Native,Native,NA,Chile,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,China,Extant,Native,Native,NA,China,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Cuba,Extant,Native,Native,NA,Cuba,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Cape Verde,Extant,Native,Native,NA,Cape Verde,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Curaçao,Extant,Native,Native,NA,Curacao,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Denmark,Extant,Native,Native,NA,Denmark,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Dominica,Extant,Native,Native,NA,Dominica,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Dominican Republic,Extant,Native,Native,NA,Dominican Republic,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Ecuador,Extant,Native,Native,NA,Ecuador,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Western Sahara,Extant,Native,Native,NA,Western Sahara,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Spain,Extant,Native,Native,NA,Spain,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Faroe Islands,Extant,Native,Native,NA,Faeroe Islands,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,France,Extant,Native,Native,NA,France,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,United Kingdom,Extant,Native,Native,NA,United Kingdom,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,French Guiana,Extant,Native,Native,NA,French Guiana,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Greenland,Extant,Native,Native,8,West Greenland,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Greenland,Extant,Native,Native,9,East Greenland,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Gambia,Extant,Native,Native,NA,Gambia,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Guadeloupe,Extant,Native,Native,NA,Guadeloupe and Martinique,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Greece,Extant,Native,Native,NA,Greece,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Indonesia,Extant,Native,Native,NA,Indonesia,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Ireland,Extant,Native,Native,NA,Ireland,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Israel,Extant,Native,Native,NA,Israel,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Iceland,Extant,Native,Native,NA,Iceland,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Italy,Extant,Native,Native,NA,Italy,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Japan,Extant,Native,Native,NA,Japan,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Korea, Democratic People's Republic of",Extant,Native,Native,NA,North Korea,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Korea, Republic of",Extant,Native,Native,NA,South Korea,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Morocco,Extant,Native,Native,NA,Morocco,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Saint Martin (French part),Extant,Native,Native,NA,Northern Saint-Martin,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Mauritania,Extant,Native,Native,NA,Mauritania,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Mexico,Extant,Native,Native,NA,Mexico,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Mozambique,Extant,Native,Native,NA,Mozambique,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,New Caledonia,Extant,Native,Native,NA,New Caledonia,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Netherlands,Extant,Native,Native,NA,Netherlands,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Norway,Extant,Native,Native,6,Norway,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,New Zealand,Extant,Native,Native,NA,New Zealand,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Papua New Guinea,Extant,Native,Native,NA,Papua New Guinea,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Saint Pierre and Miquelon,Extant,Native,Native,NA,Saint Pierre and Miquelon,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Puerto Rico,Extant,Native,Native,NA,Puerto Rico and Virgin Islands of the United States,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Portugal,Extant,Native,Native,NA,Portugal,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Russian Federation,Extant,Native,Native,4,Russia,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Sweden,Extant,Native,Native,NA,Sweden,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Svalbard and Jan Mayen,Extant,Native,Native,7,Jan Mayen,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Senegal,Extant,Native,Native,NA,Senegal,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Sint Maarten (Dutch part),Extant,Native,Native,NA,Sint Maarten,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Turks and Caicos Islands,Extant,Native,Native,NA,Turks and Caicos Islands,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Thailand,Extant,Native,Native,NA,Thailand,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Tunisia,Extant,Native,Native,NA,Tunisia,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Taiwan, Province of China",Extant,Native,Native,NA,Taiwan,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,United States,Extant,Native,Native,1,Alaska,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,Uruguay,Extant,Native,Native,NA,Uruguay,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Virgin Islands, British",Extant,Native,Native,NA,British Virgin Islands,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,"Virgin Islands, U.S.",Extant,Native,Native,NA,Puerto Rico and Virgin Islands of the United States,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
2474,South Africa,Extant,Native,Native,NA,South Africa,Minke whale,Balaenoptera acutorostrata,TRUE,NA,NA,LC
13704,Canada,Extant,Native,Native,2,Nunavut,Narwhal,Monodon monoceros,FALSE,2,NA,NT
13704,Canada,Extant,Native,Native,3,Beaufort,Narwhal,Monodon monoceros,FALSE,3,NA,NT
13704,Greenland,Extant,Native,Native,8,West Greenland,Narhwal,Monodon monoceros,FALSE,8,NA,NT
13704,Greenland,Extant,Native,Native,9,East Greenland,Narhwal,Monodon monoceros,FALSE,9,NA,NT
13704,Russian Federation,Extant,Native,Native,4,Russia,Narwhale,Monodon monoceros,FALSE,4,NA,NT
13704,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Narwhal,Monodon monoceros,FALSE,5,NA,NT
13704,Canada,Extant,Native,Native,2,Nunavut,Narwhal,Monodon monoceros,FALSE,2,NA,NT
13704,Canada,Extant,Native,Native,3,Beaufort,Narwhal,Monodon monoceros,FALSE,3,NA,NT
13704,Greenland,Extant,Native,Native,8,West Greenland,Narhwal,Monodon monoceros,FALSE,8,NA,NT
13704,Greenland,Extant,Native,Native,9,East Greenland,Narhwal,Monodon monoceros,FALSE,9,NA,NT
13704,Russian Federation,Extant,Native,Native,4,Russia,Narwhale,Monodon monoceros,FALSE,4,NA,NT
13704,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Narwhal,Monodon monoceros,FALSE,5,NA,NT
13704,Canada,Extant,Native,Native,2,Nunavut,Narwhal,Monodon monoceros,FALSE,2,NA,NT
13704,Canada,Extant,Native,Native,3,Beaufort,Narwhal,Monodon monoceros,FALSE,3,NA,NT
13704,Greenland,Extant,Native,Native,8,West Greenland,Narhwal,Monodon monoceros,FALSE,8,NA,NT
13704,Greenland,Extant,Native,Native,9,East Greenland,Narhwal,Monodon monoceros,FALSE,9,NA,NT
13704,Russian Federation,Extant,Native,Native,4,Russia,Narwhale,Monodon monoceros,FALSE,4,NA,NT
13704,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Narwhal,Monodon monoceros,FALSE,5,NA,NT
13704,Canada,Extant,Native,Native,2,Nunavut,Narwhal,Monodon monoceros,FALSE,2,NA,NT
13704,Canada,Extant,Native,Native,3,Beaufort,Narwhal,Monodon monoceros,FALSE,3,NA,NT
13704,Greenland,Extant,Native,Native,8,West Greenland,Narhwal,Monodon monoceros,FALSE,8,NA,NT
13704,Greenland,Extant,Native,Native,9,East Greenland,Narhwal,Monodon monoceros,FALSE,9,NA,NT
13704,Russian Federation,Extant,Native,Native,4,Russia,Narwhale,Monodon monoceros,FALSE,4,NA,NT
13704,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Narwhal,Monodon monoceros,FALSE,5,NA,NT
13704,Canada,Extant,Native,Native,2,Nunavut,Narwhal,Monodon monoceros,FALSE,2,NA,NT
13704,Canada,Extant,Native,Native,3,Beaufort,Narwhal,Monodon monoceros,FALSE,3,NA,NT
13704,Greenland,Extant,Native,Native,8,West Greenland,Narhwal,Monodon monoceros,FALSE,8,NA,NT
13704,Greenland,Extant,Native,Native,9,East Greenland,Narhwal,Monodon monoceros,FALSE,9,NA,NT
13704,Russian Federation,Extant,Native,Native,4,Russia,Narwhale,Monodon monoceros,FALSE,4,NA,NT
13704,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Narwhal,Monodon monoceros,FALSE,5,NA,NT
13704,Canada,Extant,Native,Native,2,Nunavut,Narwhal,Monodon monoceros,FALSE,2,NA,NT
13704,Canada,Extant,Native,Native,3,Beaufort,Narwhal,Monodon monoceros,FALSE,3,NA,NT
13704,Greenland,Extant,Native,Native,8,West Greenland,Narhwal,Monodon monoceros,FALSE,8,NA,NT
13704,Greenland,Extant,Native,Native,9,East Greenland,Narhwal,Monodon monoceros,FALSE,9,NA,NT
13704,Russian Federation,Extant,Native,Native,4,Russia,Narwhale,Monodon monoceros,FALSE,4,NA,NT
13704,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Narwhal,Monodon monoceros,FALSE,5,NA,NT
41712,Greenland,Extant,Native,Native,8,West Greenland,North Atlantic right whale,Eubalaena glacialis,FALSE,8,NA,EN
41712,Greenland,Extant,Native,Native,9,East Greenland,North Atlantic right whale,Eubalaena glacialis,FALSE,9,NA,EN
41712,Greenland,Extant,Native,Native,8,West Greenland,North Atlantic right whale,Eubalaena glacialis,FALSE,8,NA,EN
41712,Greenland,Extant,Native,Native,9,East Greenland,North Atlantic right whale,Eubalaena glacialis,FALSE,9,NA,EN
41712,Greenland,Extant,Native,Native,8,West Greenland,North Atlantic right whale,Eubalaena glacialis,FALSE,8,NA,EN
41712,Greenland,Extant,Native,Native,9,East Greenland,North Atlantic right whale,Eubalaena glacialis,FALSE,9,NA,EN
22679872,Greenland,Extant,Native,Native,8,West Greenland,Pink-footed Goose,Anser brachyrhynchus,FALSE,8,NA,LC
22679872,Greenland,Extant,Native,Native,9,East Greenland,Pink-footed Goose,Anser brachyrhynchus,FALSE,9,NA,LC
