"cell_id","ocean","fao_id","rgn_name","proportionArea","rgn_id","area"
31211,"Atlantic",21,"west",1,8,1
31212,"Atlantic",21,"west",1,8,1
31213,"Atlantic",21,"west",0.96,8,1
31214,"Atlantic",21,"west",0.51,8,1
31215,"Atlantic",21,"west",0.2,8,1
31216,"Atlantic",21,"west",0.07,8,1
31217,"Atlantic",21,"west",0.16,8,1
31218,"Atlantic",21,"west",0.28,8,1
31219,"Atlantic",21,"west",0.07,8,1
31907,"Atlantic",21,"Nunavut",0.04,2,1
31908,"Atlantic",21,"Nunavut",0.1,2,1
31909,"Atlantic",21,"Nunavut",0.2,2,1
31910,"Atlantic",21,"Nunavut",0.19,2,1
31911,"Atlantic",21,"Nunavut",0.39,2,1
31912,"Atlantic",21,"Nunavut",0.68,2,1
31913,"Atlantic",21,"Nunavut",0.91,2,1
31914,"Atlantic",21,"Nunavut",1,2,1
31915,"Atlantic",21,"Nunavut",1,2,1
31916,"Atlantic",21,"Nunavut",1,2,1
31917,"Atlantic",21,"Nunavut",1,2,1
31918,"Atlantic",21,"Nunavut",1,2,1
31919,"Atlantic",21,"Nunavut",1,2,1
31920,"Atlantic",21,"Nunavut",1,2,1
31921,"Atlantic",21,"Nunavut",1,2,1
31922,"Atlantic",21,"Nunavut",1,2,1
31923,"Atlantic",21,"Nunavut",1,2,1
31924,"Atlantic",21,"Nunavut",0.67,2,0.67
31924,"Atlantic",21,"Nunavut",0.67,8,0.33
31924,"Atlantic",21,"west",0.33,2,0.67
31924,"Atlantic",21,"west",0.33,8,0.33
31925,"Atlantic",21,"Nunavut",0.01,2,0.01
31925,"Atlantic",21,"Nunavut",0.01,8,0.99
31925,"Atlantic",21,"west",0.99,2,0.01
31925,"Atlantic",21,"west",0.99,8,0.99
31926,"Atlantic",21,"west",1,8,1
31927,"Atlantic",21,"west",1,8,1
31928,"Atlantic",21,"west",1,8,1
31929,"Atlantic",21,"west",1,8,1
31930,"Atlantic",21,"west",1,8,1
31931,"Atlantic",21,"west",1,8,1
31932,"Atlantic",21,"west",1,8,1
31933,"Atlantic",21,"west",0.66,8,1
31934,"Atlantic",21,"west",0.18,8,1
31935,"Atlantic",21,"west",0.09,8,1
31936,"Atlantic",21,"west",0.11,8,1
31937,"Atlantic",21,"west",0.14,8,1
31938,"Atlantic",21,"west",0.29,8,1
31939,"Atlantic",21,"west",0.2,8,1
31940,"Atlantic",21,"west",0.03,8,1
32631,"Atlantic",21,"Nunavut",0.09,2,1
32632,"Atlantic",21,"Nunavut",0.15,2,1
32633,"Atlantic",21,"Nunavut",0.44,2,1
32634,"Atlantic",21,"Nunavut",0.55,2,1
32635,"Atlantic",21,"Nunavut",0.86,2,1
32636,"Atlantic",21,"Nunavut",0.87,2,1
32637,"Atlantic",21,"Nunavut",0.99,2,1
32638,"Atlantic",21,"Nunavut",1,2,1
32639,"Atlantic",21,"Nunavut",1,2,1
32640,"Atlantic",21,"Nunavut",1,2,1
32641,"Atlantic",21,"Nunavut",1,2,1
32642,"Atlantic",21,"Nunavut",1,2,1
32643,"Atlantic",21,"Nunavut",1,2,1
32644,"Atlantic",21,"Nunavut",1,2,1
32645,"Atlantic",21,"Nunavut",0.33,2,0.33
32645,"Atlantic",21,"Nunavut",0.33,8,0.67
32645,"Atlantic",21,"west",0.67,2,0.33
32645,"Atlantic",21,"west",0.67,8,0.67
32646,"Atlantic",21,"west",1,8,1
32647,"Atlantic",21,"west",1,8,1
32648,"Atlantic",21,"west",1,8,1
32649,"Atlantic",21,"west",1,8,1
32650,"Atlantic",21,"west",1,8,1
32651,"Atlantic",21,"west",1,8,1
32652,"Atlantic",21,"west",1,8,1
32653,"Atlantic",21,"west",0.36,8,1
32654,"Atlantic",21,"west",0.06,8,1
32655,"Atlantic",21,"west",0.07,8,1
32656,"Atlantic",21,NA,NA,NA,NA
32657,"Atlantic",21,NA,NA,NA,NA
32658,"Atlantic",21,NA,NA,NA,NA
32659,"Atlantic",21,NA,NA,NA,NA
32660,"Atlantic",21,NA,NA,NA,NA
33345,"Atlantic",21,"Nunavut",0.06,2,1
33346,"Atlantic",21,"Nunavut",0.04,2,1
33347,"Atlantic",21,"Nunavut",0.03,2,1
33353,"Atlantic",21,"Nunavut",0.05,2,1
33354,"Atlantic",21,"Nunavut",0.17,2,1
33355,"Atlantic",21,"Nunavut",0.18,2,1
33356,"Atlantic",21,"Nunavut",0.11,2,1
33357,"Atlantic",21,"Nunavut",0.28,2,1
33358,"Atlantic",21,"Nunavut",0.76,2,1
33359,"Atlantic",21,"Nunavut",0.9,2,1
33360,"Atlantic",21,"Nunavut",0.9,2,1
33361,"Atlantic",21,"Nunavut",0.9,2,1
33362,"Atlantic",21,"Nunavut",0.9,2,1
33363,"Atlantic",21,"Nunavut",0.9,2,1
33364,"Atlantic",21,"Nunavut",0.9,2,1
33365,"Atlantic",21,"Nunavut",0.54,2,0.54
33365,"Atlantic",21,"Nunavut",0.54,8,0.39
33365,"Atlantic",21,"west",0.39,2,0.54
33365,"Atlantic",21,"west",0.39,8,0.39
33366,"Atlantic",21,"west",1,8,1
33367,"Atlantic",21,"west",1,8,1
33368,"Atlantic",21,"west",1,8,1
33369,"Atlantic",21,"west",1,8,1
33370,"Atlantic",21,"west",1,8,1
33371,"Atlantic",21,"west",1,8,1
33372,"Atlantic",21,"west",1,8,1
33373,"Atlantic",21,"west",0.88,8,1
33374,"Atlantic",21,"west",0.27,8,1
33375,"Atlantic",21,"west",0.18,8,1
33376,"Atlantic",21,"west",0.06,8,1
33377,"Atlantic",21,"west",0.11,8,1
33378,"Atlantic",21,"west",0.1,8,1
33379,"Atlantic",21,"west",0.06,8,1
33380,"Atlantic",21,NA,NA,NA,NA
34063,"Atlantic",21,NA,NA,NA,NA
34064,"Atlantic",21,NA,NA,NA,NA
34065,"Atlantic",21,NA,NA,NA,NA
34066,"Atlantic",21,NA,NA,NA,NA
34067,"Atlantic",21,NA,NA,NA,NA
34068,"Atlantic",21,NA,NA,NA,NA
34069,"Atlantic",21,NA,NA,NA,NA
34070,"Atlantic",21,NA,NA,NA,NA
34071,"Atlantic",21,NA,NA,NA,NA
34072,"Atlantic",21,NA,NA,NA,NA
34074,"Atlantic",21,NA,NA,NA,NA
34075,"Atlantic",21,NA,NA,NA,NA
34076,"Atlantic",21,NA,NA,NA,NA
34077,"Atlantic",21,NA,NA,NA,NA
34078,"Atlantic",21,NA,NA,NA,NA
34079,"Atlantic",21,NA,NA,NA,NA
34080,"Atlantic",21,NA,NA,NA,NA
34081,"Atlantic",21,NA,NA,NA,NA
34082,"Atlantic",21,NA,NA,NA,NA
34083,"Atlantic",21,NA,NA,NA,NA
34084,"Atlantic",21,NA,NA,NA,NA
34085,"Atlantic",21,"west",0.26,8,1
34086,"Atlantic",21,"west",1,8,1
34087,"Atlantic",21,"west",1,8,1
34088,"Atlantic",21,"west",1,8,1
34089,"Atlantic",21,"west",1,8,1
34090,"Atlantic",21,"west",1,8,1
34091,"Atlantic",21,"west",1,8,1
34092,"Atlantic",21,"west",1,8,1
34093,"Atlantic",21,"west",0.72,8,1
34094,"Atlantic",21,"west",0.01,8,1
34095,"Atlantic",21,"west",0.06,8,1
34096,"Atlantic",21,"west",0.03,8,1
34097,"Atlantic",21,"west",0.03,8,1
34784,"Atlantic",21,NA,NA,NA,NA
34785,"Atlantic",21,NA,NA,NA,NA
34786,"Atlantic",21,NA,NA,NA,NA
34787,"Atlantic",21,NA,NA,NA,NA
34788,"Atlantic",21,NA,NA,NA,NA
34789,"Atlantic",21,NA,NA,NA,NA
34790,"Atlantic",21,NA,NA,NA,NA
34791,"Atlantic",21,NA,NA,NA,NA
34793,"Atlantic",21,NA,NA,NA,NA
34794,"Atlantic",21,NA,NA,NA,NA
34795,"Atlantic",21,NA,NA,NA,NA
34796,"Atlantic",21,NA,NA,NA,NA
34797,"Atlantic",21,NA,NA,NA,NA
34798,"Atlantic",21,NA,NA,NA,NA
34799,"Atlantic",21,NA,NA,NA,NA
34800,"Atlantic",21,NA,NA,NA,NA
34801,"Atlantic",21,NA,NA,NA,NA
34802,"Atlantic",21,NA,NA,NA,NA
34803,"Atlantic",21,NA,NA,NA,NA
34804,"Atlantic",21,NA,NA,NA,NA
34805,"Atlantic",21,"west",0.35,8,1
34806,"Atlantic",21,"west",1,8,1
34807,"Atlantic",21,"west",1,8,1
34808,"Atlantic",21,"west",1,8,1
34809,"Atlantic",21,"west",1,8,1
34810,"Atlantic",21,"west",1,8,1
34811,"Atlantic",21,"west",1,8,1
34812,"Atlantic",21,"west",1,8,1
34813,"Atlantic",21,"west",1,8,1
34814,"Atlantic",21,"west",0.52,8,1
34815,"Atlantic",21,"west",0.16,8,1
34816,"Atlantic",21,"west",0.05,8,1
34817,"Atlantic",21,"west",0.05,8,1
34818,"Atlantic",21,"west",0.01,8,1
34819,"Atlantic",21,"west",0.02,8,1
35506,"Atlantic",21,NA,NA,NA,NA
35507,"Atlantic",21,NA,NA,NA,NA
35508,"Atlantic",21,NA,NA,NA,NA
35509,"Atlantic",21,NA,NA,NA,NA
35510,"Atlantic",21,NA,NA,NA,NA
35511,"Atlantic",21,NA,NA,NA,NA
35512,"Atlantic",21,NA,NA,NA,NA
35513,"Atlantic",21,NA,NA,NA,NA
35514,"Atlantic",21,NA,NA,NA,NA
35515,"Atlantic",21,NA,NA,NA,NA
35516,"Atlantic",21,NA,NA,NA,NA
35517,"Atlantic",21,NA,NA,NA,NA
35518,"Atlantic",21,NA,NA,NA,NA
35519,"Atlantic",21,NA,NA,NA,NA
35520,"Atlantic",21,NA,NA,NA,NA
35521,"Atlantic",21,NA,NA,NA,NA
35522,"Atlantic",21,NA,NA,NA,NA
35523,"Atlantic",21,NA,NA,NA,NA
35524,"Atlantic",21,NA,NA,NA,NA
35525,"Atlantic",21,"west",0.48,8,1
35526,"Atlantic",21,"west",1,8,1
35527,"Atlantic",21,"west",1,8,1
35528,"Atlantic",21,"west",1,8,1
35529,"Atlantic",21,"west",1,8,1
35530,"Atlantic",21,"west",1,8,1
35531,"Atlantic",21,"west",1,8,1
35532,"Atlantic",21,"west",1,8,1
35533,"Atlantic",21,"west",1,8,1
35534,"Atlantic",21,"west",0.98,8,1
35535,"Atlantic",21,"west",0.88,8,1
35536,"Atlantic",21,"west",0.29,8,1
35538,"Atlantic",21,NA,NA,NA,NA
35539,"Atlantic",21,"west",0.07,8,1
36227,"Atlantic",21,NA,NA,NA,NA
36228,"Atlantic",21,NA,NA,NA,NA
36229,"Atlantic",21,NA,NA,NA,NA
36230,"Atlantic",21,NA,NA,NA,NA
36231,"Atlantic",21,NA,NA,NA,NA
36232,"Atlantic",21,NA,NA,NA,NA
36233,"Atlantic",21,NA,NA,NA,NA
36234,"Atlantic",21,NA,NA,NA,NA
36235,"Atlantic",21,NA,NA,NA,NA
36236,"Atlantic",21,NA,NA,NA,NA
36237,"Atlantic",21,NA,NA,NA,NA
36238,"Atlantic",21,NA,NA,NA,NA
36239,"Atlantic",21,NA,NA,NA,NA
36240,"Atlantic",21,NA,NA,NA,NA
36241,"Atlantic",21,NA,NA,NA,NA
36242,"Atlantic",21,NA,NA,NA,NA
36243,"Atlantic",21,NA,NA,NA,NA
36244,"Atlantic",21,NA,NA,NA,NA
36245,"Atlantic",21,"west",0.5,8,1
36246,"Atlantic",21,"west",1,8,1
36247,"Atlantic",21,"west",1,8,1
36248,"Atlantic",21,"west",1,8,1
36249,"Atlantic",21,"west",1,8,1
36250,"Atlantic",21,"west",1,8,1
36251,"Atlantic",21,"west",1,8,1
36252,"Atlantic",21,"west",1,8,1
36253,"Atlantic",21,"west",1,8,1
36254,"Atlantic",21,"west",1,8,1
36255,"Atlantic",21,"west",1,8,1
36256,"Atlantic",21,"west",0.74,8,1
36257,"Atlantic",21,"west",0.06,8,1
36258,"Atlantic",21,"west",0.23,8,1
36259,"Atlantic",21,"west",0.23,8,1
36260,"Atlantic",21,"west",0.19,8,1
36950,"Atlantic",21,NA,NA,NA,NA
36951,"Atlantic",21,NA,NA,NA,NA
36952,"Atlantic",21,NA,NA,NA,NA
36953,"Atlantic",21,NA,NA,NA,NA
36954,"Atlantic",21,NA,NA,NA,NA
36955,"Atlantic",21,NA,NA,NA,NA
36956,"Atlantic",21,NA,NA,NA,NA
36957,"Atlantic",21,NA,NA,NA,NA
36958,"Atlantic",21,NA,NA,NA,NA
36959,"Atlantic",21,NA,NA,NA,NA
36960,"Atlantic",21,NA,NA,NA,NA
36961,"Atlantic",21,NA,NA,NA,NA
36962,"Atlantic",21,NA,NA,NA,NA
36963,"Atlantic",21,NA,NA,NA,NA
36964,"Atlantic",21,NA,NA,NA,NA
36965,"Atlantic",21,"west",0.61,8,1
36966,"Atlantic",21,"west",1,8,1
36967,"Atlantic",21,"west",1,8,1
36968,"Atlantic",21,"west",1,8,1
36969,"Atlantic",21,"west",1,8,1
36970,"Atlantic",21,"west",1,8,1
36971,"Atlantic",21,"west",1,8,1
36972,"Atlantic",21,"west",1,8,1
36973,"Atlantic",21,"west",1,8,1
36974,"Atlantic",21,"west",1,8,1
36975,"Atlantic",21,"west",1,8,1
36976,"Atlantic",21,"west",0.78,8,1
36977,"Atlantic",21,"west",0.44,8,1
36978,"Atlantic",21,"west",0.36,8,1
36979,"Atlantic",21,"west",0.26,8,1
36980,"Atlantic",21,"west",0.11,8,1
36981,"Atlantic",21,NA,NA,NA,NA
37663,"Atlantic",21,NA,NA,NA,NA
37664,"Atlantic",21,NA,NA,NA,NA
37665,"Atlantic",21,NA,NA,NA,NA
37670,"Atlantic",21,NA,NA,NA,NA
37671,"Atlantic",21,NA,NA,NA,NA
37672,"Atlantic",21,NA,NA,NA,NA
37673,"Atlantic",21,NA,NA,NA,NA
37674,"Atlantic",21,NA,NA,NA,NA
37675,"Atlantic",21,NA,NA,NA,NA
37676,"Atlantic",21,NA,NA,NA,NA
37677,"Atlantic",21,NA,NA,NA,NA
37678,"Atlantic",21,NA,NA,NA,NA
37679,"Atlantic",21,NA,NA,NA,NA
37680,"Atlantic",21,NA,NA,NA,NA
37681,"Atlantic",21,NA,NA,NA,NA
37682,"Atlantic",21,NA,NA,NA,NA
37683,"Atlantic",21,NA,NA,NA,NA
37684,"Atlantic",21,"west",0.01,8,1
37685,"Atlantic",21,"west",0.91,8,1
37686,"Atlantic",21,"west",1,8,1
37687,"Atlantic",21,"west",1,8,1
37688,"Atlantic",21,"west",1,8,1
37689,"Atlantic",21,"west",1,8,1
37690,"Atlantic",21,"west",1,8,1
37691,"Atlantic",21,"west",1,8,1
37692,"Atlantic",21,"west",1,8,1
37693,"Atlantic",21,"west",1,8,1
37694,"Atlantic",21,"west",1,8,1
37695,"Atlantic",21,"west",1,8,1
37696,"Atlantic",21,"west",1,8,1
37697,"Atlantic",21,"west",0.94,8,1
37698,"Atlantic",21,"west",0.1,8,1
37699,"Atlantic",21,"west",0.04,8,1
38383,"Atlantic",21,NA,NA,NA,NA
38384,"Atlantic",21,NA,NA,NA,NA
38385,"Atlantic",21,NA,NA,NA,NA
38386,"Atlantic",21,NA,NA,NA,NA
38387,"Atlantic",21,NA,NA,NA,NA
38388,"Atlantic",21,NA,NA,NA,NA
38389,"Atlantic",21,NA,NA,NA,NA
38390,"Atlantic",21,NA,NA,NA,NA
38391,"Atlantic",21,NA,NA,NA,NA
38392,"Atlantic",21,NA,NA,NA,NA
38393,"Atlantic",21,NA,NA,NA,NA
38394,"Atlantic",21,NA,NA,NA,NA
38395,"Atlantic",21,NA,NA,NA,NA
38396,"Atlantic",21,NA,NA,NA,NA
38397,"Atlantic",21,NA,NA,NA,NA
38398,"Atlantic",21,NA,NA,NA,NA
38399,"Atlantic",21,NA,NA,NA,NA
38400,"Atlantic",21,NA,NA,NA,NA
38401,"Atlantic",21,NA,NA,NA,NA
38402,"Atlantic",21,NA,NA,NA,NA
38403,"Atlantic",21,NA,NA,NA,NA
38404,"Atlantic",21,NA,NA,NA,NA
38405,"Atlantic",21,"west",0.79,8,1
38406,"Atlantic",21,"west",1,8,1
38407,"Atlantic",21,"west",1,8,1
38408,"Atlantic",21,"west",1,8,1
38409,"Atlantic",21,"west",1,8,1
38410,"Atlantic",21,"west",1,8,1
38411,"Atlantic",21,"west",1,8,1
38412,"Atlantic",21,"west",1,8,1
38413,"Atlantic",21,"west",1,8,1
38414,"Atlantic",21,"west",1,8,1
38415,"Atlantic",21,"west",1,8,1
38416,"Atlantic",21,"west",1,8,1
38417,"Atlantic",21,"west",1,8,1
38418,"Atlantic",21,"west",0.78,8,1
38419,"Atlantic",21,"west",0.11,8,1
38420,"Atlantic",21,"west",0.01,8,1
38421,"Atlantic",21,"west",0.02,8,1
39105,"Atlantic",21,NA,NA,NA,NA
39106,"Atlantic",21,NA,NA,NA,NA
39107,"Atlantic",21,NA,NA,NA,NA
39108,"Atlantic",21,NA,NA,NA,NA
39109,"Atlantic",21,NA,NA,NA,NA
39110,"Atlantic",21,NA,NA,NA,NA
39111,"Atlantic",21,NA,NA,NA,NA
39112,"Atlantic",21,NA,NA,NA,NA
39113,"Atlantic",21,NA,NA,NA,NA
39114,"Atlantic",21,NA,NA,NA,NA
39115,"Atlantic",21,NA,NA,NA,NA
39116,"Atlantic",21,NA,NA,NA,NA
39117,"Atlantic",21,NA,NA,NA,NA
39118,"Atlantic",21,NA,NA,NA,NA
39119,"Atlantic",21,NA,NA,NA,NA
39120,"Atlantic",21,NA,NA,NA,NA
39121,"Atlantic",21,NA,NA,NA,NA
39122,"Atlantic",21,NA,NA,NA,NA
39123,"Atlantic",21,NA,NA,NA,NA
39124,"Atlantic",21,NA,NA,NA,NA
39125,"Atlantic",21,"west",0.33,8,1
39126,"Atlantic",21,"west",1,8,1
39127,"Atlantic",21,"west",1,8,1
39128,"Atlantic",21,"west",1,8,1
39129,"Atlantic",21,"west",1,8,1
39130,"Atlantic",21,"west",1,8,1
39131,"Atlantic",21,"west",1,8,1
39132,"Atlantic",21,"west",1,8,1
39133,"Atlantic",21,"west",1,8,1
39134,"Atlantic",21,"west",1,8,1
39135,"Atlantic",21,"west",1,8,1
39136,"Atlantic",21,"west",1,8,1
39137,"Atlantic",21,"west",1,8,1
39138,"Atlantic",21,"west",1,8,1
39139,"Atlantic",21,"west",0.98,8,1
39140,"Atlantic",21,"west",0.33,8,1
39141,"Atlantic",21,"west",0.01,8,1
39828,"Atlantic",21,NA,NA,NA,NA
39829,"Atlantic",21,NA,NA,NA,NA
39830,"Atlantic",21,NA,NA,NA,NA
39831,"Atlantic",21,NA,NA,NA,NA
39832,"Atlantic",21,NA,NA,NA,NA
39833,"Atlantic",21,NA,NA,NA,NA
39834,"Atlantic",21,NA,NA,NA,NA
39835,"Atlantic",21,NA,NA,NA,NA
39836,"Atlantic",21,NA,NA,NA,NA
39837,"Atlantic",21,NA,NA,NA,NA
39838,"Atlantic",21,NA,NA,NA,NA
39839,"Atlantic",21,NA,NA,NA,NA
39840,"Atlantic",21,NA,NA,NA,NA
39841,"Atlantic",21,NA,NA,NA,NA
39842,"Atlantic",21,NA,NA,NA,NA
39843,"Atlantic",21,NA,NA,NA,NA
39844,"Atlantic",21,NA,NA,NA,NA
39845,"Atlantic",21,"west",0.01,8,1
39846,"Atlantic",21,"west",0.88,8,1
39847,"Atlantic",21,"west",1,8,1
39848,"Atlantic",21,"west",1,8,1
39849,"Atlantic",21,"west",1,8,1
39850,"Atlantic",21,"west",1,8,1
39851,"Atlantic",21,"west",1,8,1
39852,"Atlantic",21,"west",1,8,1
39853,"Atlantic",21,"west",1,8,1
39854,"Atlantic",21,"west",1,8,1
39855,"Atlantic",21,"west",1,8,1
39856,"Atlantic",21,"west",1,8,1
39857,"Atlantic",21,"west",1,8,1
39858,"Atlantic",21,"west",1,8,1
39859,"Atlantic",21,"west",1,8,1
39860,"Atlantic",21,"west",0.87,8,1
39861,"Atlantic",21,"west",0.37,8,1
39862,"Atlantic",21,"west",0.12,8,1
39863,"Atlantic",21,"west",0.01,8,1
40549,"Atlantic",21,NA,NA,NA,NA
40550,"Atlantic",21,NA,NA,NA,NA
40551,"Atlantic",21,NA,NA,NA,NA
40552,"Atlantic",21,NA,NA,NA,NA
40553,"Atlantic",21,NA,NA,NA,NA
40554,"Atlantic",21,NA,NA,NA,NA
40555,"Atlantic",21,NA,NA,NA,NA
40556,"Atlantic",21,NA,NA,NA,NA
40557,"Atlantic",21,NA,NA,NA,NA
40558,"Atlantic",21,NA,NA,NA,NA
40559,"Atlantic",21,NA,NA,NA,NA
40560,"Atlantic",21,NA,NA,NA,NA
40561,"Atlantic",21,NA,NA,NA,NA
40562,"Atlantic",21,NA,NA,NA,NA
40563,"Atlantic",21,NA,NA,NA,NA
40564,"Atlantic",21,NA,NA,NA,NA
40565,"Atlantic",21,NA,NA,NA,NA
40566,"Atlantic",21,"west",0.64,8,1
40567,"Atlantic",21,"west",1,8,1
40568,"Atlantic",21,"west",1,8,1
40569,"Atlantic",21,"west",1,8,1
40570,"Atlantic",21,"west",1,8,1
40571,"Atlantic",21,"west",1,8,1
40572,"Atlantic",21,"west",1,8,1
40573,"Atlantic",21,"west",1,8,1
40574,"Atlantic",21,"west",1,8,1
40575,"Atlantic",21,"west",1,8,1
40576,"Atlantic",21,"west",1,8,1
40577,"Atlantic",21,"west",1,8,1
40578,"Atlantic",21,"west",1,8,1
40579,"Atlantic",21,"west",1,8,1
40580,"Atlantic",21,"west",1,8,1
40581,"Atlantic",21,"west",0.89,8,1
40582,"Atlantic",21,"west",0.39,8,1
40583,"Atlantic",21,"west",0.07,8,1
40584,"Atlantic",21,"west",0.02,8,1
41270,"Atlantic",21,NA,NA,NA,NA
41271,"Atlantic",21,NA,NA,NA,NA
41272,"Atlantic",21,NA,NA,NA,NA
41273,"Atlantic",21,NA,NA,NA,NA
41274,"Atlantic",21,NA,NA,NA,NA
41275,"Atlantic",21,NA,NA,NA,NA
41276,"Atlantic",21,NA,NA,NA,NA
41277,"Atlantic",21,NA,NA,NA,NA
41278,"Atlantic",21,NA,NA,NA,NA
41279,"Atlantic",21,NA,NA,NA,NA
41280,"Atlantic",21,NA,NA,NA,NA
41281,"Atlantic",21,NA,NA,NA,NA
41282,"Atlantic",21,NA,NA,NA,NA
41283,"Atlantic",21,NA,NA,NA,NA
41284,"Atlantic",21,NA,NA,NA,NA
41285,"Atlantic",21,NA,NA,NA,NA
41286,"Atlantic",21,"west",0.5,8,1
41287,"Atlantic",21,"west",1,8,1
41288,"Atlantic",21,"west",1,8,1
41289,"Atlantic",21,"west",1,8,1
41290,"Atlantic",21,"west",1,8,1
41291,"Atlantic",21,"west",1,8,1
41292,"Atlantic",21,"west",1,8,1
41293,"Atlantic",21,"west",1,8,1
41294,"Atlantic",21,"west",1,8,1
41295,"Atlantic",21,"west",1,8,1
41296,"Atlantic",21,"west",1,8,1
41297,"Atlantic",21,"west",1,8,1
41298,"Atlantic",21,"west",1,8,1
41299,"Atlantic",21,"west",1,8,1
41300,"Atlantic",21,"west",1,8,1
41301,"Atlantic",21,"west",1,8,1
41302,"Atlantic",21,"west",0.97,8,1
41303,"Atlantic",21,"west",0.61,8,1
41304,"Atlantic",21,"west",0.19,8,1
41305,"Atlantic",21,"west",0.03,8,1
41308,"Atlantic",21,"west",0.05,8,1
41309,"Atlantic",21,"west",0.14,8,1
41310,"Atlantic",21,"west",0.09,8,1
41992,"Atlantic",21,NA,NA,NA,NA
41993,"Atlantic",21,NA,NA,NA,NA
41994,"Atlantic",21,NA,NA,NA,NA
41995,"Atlantic",21,NA,NA,NA,NA
41996,"Atlantic",21,NA,NA,NA,NA
41997,"Atlantic",21,NA,NA,NA,NA
41998,"Atlantic",21,NA,NA,NA,NA
41999,"Atlantic",21,NA,NA,NA,NA
42000,"Atlantic",21,NA,NA,NA,NA
42001,"Atlantic",21,NA,NA,NA,NA
42002,"Atlantic",21,NA,NA,NA,NA
42003,"Atlantic",21,NA,NA,NA,NA
42004,"Atlantic",21,NA,NA,NA,NA
42005,"Atlantic",21,NA,NA,NA,NA
42006,"Atlantic",21,"west",0.01,8,1
42007,"Atlantic",21,"west",0.21,8,1
42008,"Atlantic",21,"west",0.66,8,1
42009,"Atlantic",21,"west",1,8,1
42010,"Atlantic",21,"west",1,8,1
42011,"Atlantic",21,"west",1,8,1
42012,"Atlantic",21,"west",1,8,1
42013,"Atlantic",21,"west",1,8,1
42014,"Atlantic",21,"west",1,8,1
42015,"Atlantic",21,"west",1,8,1
42016,"Atlantic",21,"west",1,8,1
42017,"Atlantic",21,"west",1,8,1
42018,"Atlantic",21,"west",1,8,1
42019,"Atlantic",21,"west",1,8,1
42020,"Atlantic",21,"west",1,8,1
42021,"Atlantic",21,"west",1,8,1
42022,"Atlantic",21,"west",1,8,1
42023,"Atlantic",21,"west",1,8,1
42024,"Atlantic",21,"west",0.8,8,1
42025,"Atlantic",21,"west",0.5,8,1
42026,"Atlantic",21,"west",0.71,8,1
42027,"Atlantic",21,"west",0.61,8,1
42028,"Atlantic",21,"west",0.58,8,1
42029,"Atlantic",21,"west",0.27,8,1
42030,"Atlantic",21,"west",0.08,8,1
42031,"Atlantic",21,"west",0.03,8,1
42032,"Atlantic",21,NA,NA,NA,NA
42712,"Atlantic",21,NA,NA,NA,NA
42713,"Atlantic",21,NA,NA,NA,NA
42714,"Atlantic",21,NA,NA,NA,NA
42715,"Atlantic",21,NA,NA,NA,NA
42716,"Atlantic",21,NA,NA,NA,NA
42717,"Atlantic",21,NA,NA,NA,NA
42718,"Atlantic",21,NA,NA,NA,NA
42719,"Atlantic",21,NA,NA,NA,NA
42720,"Atlantic",21,NA,NA,NA,NA
42721,"Atlantic",21,NA,NA,NA,NA
42722,"Atlantic",21,NA,NA,NA,NA
42723,"Atlantic",21,NA,NA,NA,NA
42724,"Atlantic",21,NA,NA,NA,NA
42725,"Atlantic",21,NA,NA,NA,NA
42726,"Atlantic",21,NA,NA,NA,NA
42727,"Atlantic",21,NA,NA,NA,NA
42728,"Atlantic",21,NA,NA,NA,NA
42729,"Atlantic",21,"west",0.53,8,1
42730,"Atlantic",21,"west",1,8,1
42731,"Atlantic",21,"west",1,8,1
42732,"Atlantic",21,"west",1,8,1
42733,"Atlantic",21,"west",1,8,1
42734,"Atlantic",21,"west",1,8,1
42735,"Atlantic",21,"west",1,8,1
42736,"Atlantic",21,"west",1,8,1
42737,"Atlantic",21,"west",1,8,1
42738,"Atlantic",21,"west",1,8,1
42739,"Atlantic",21,"west",1,8,1
42740,"Atlantic",21,"west",1,8,1
42741,"Atlantic",21,"west",1,8,1
42742,"Atlantic",21,"west",1,8,1
42743,"Atlantic",21,"west",1,8,1
42744,"Atlantic",21,"west",1,8,1
42745,"Atlantic",21,"west",1,8,1
42746,"Atlantic",21,"west",1,8,1
42747,"Atlantic",21,"west",1,8,1
42748,"Atlantic",21,"west",1,8,1
42749,"Atlantic",21,"west",0.99,8,1
42750,"Atlantic",21,"west",0.49,8,1
42751,"Atlantic",21,"west",0.1,8,1
42752,"Atlantic",21,"west",0.11,8,1
43432,"Atlantic",21,NA,NA,NA,NA
43433,"Atlantic",21,NA,NA,NA,NA
43434,"Atlantic",21,NA,NA,NA,NA
43435,"Atlantic",21,NA,NA,NA,NA
43436,"Atlantic",21,NA,NA,NA,NA
43437,"Atlantic",21,NA,NA,NA,NA
43438,"Atlantic",21,NA,NA,NA,NA
43439,"Atlantic",21,NA,NA,NA,NA
43440,"Atlantic",21,NA,NA,NA,NA
43441,"Atlantic",21,NA,NA,NA,NA
43442,"Atlantic",21,NA,NA,NA,NA
43443,"Atlantic",21,NA,NA,NA,NA
43444,"Atlantic",21,NA,NA,NA,NA
43445,"Atlantic",21,NA,NA,NA,NA
43446,"Atlantic",21,NA,NA,NA,NA
43447,"Atlantic",21,NA,NA,NA,NA
